date,etf,n_rows,basis_$_mean,basis_$_std,basis_$_p50,basis_$_p95,basis_$_p99,basis_$_max,basis_bps_mean,basis_bps_std,basis_bps_p50,basis_bps_p95,basis_bps_p99,basis_bps_max,arb_spread_$_mean,arb_spread_$_std,arb_spread_$_p50,arb_spread_$_p95,arb_spread_$_p99,arb_spread_$_max,pct_above_1bps,pct_above_2bps,pct_above_5bps,pct_above_10bps,sell_etf_n_episodes,buy_etf_n_episodes,buy_etf_dur_median_ms,buy_etf_dur_p95_ms,buy_etf_dur_max_ms,buy_etf_peak_mean_$,sell_etf_dur_median_ms,sell_etf_dur_p95_ms,sell_etf_dur_max_ms,sell_etf_peak_mean_$
20240709,SPY,21925185,-2.7139712467365265e-05,0.027114602862720185,0.001719369941270088,0.040955579117053276,0.0648827377414409,0.12940814158037028,-0.00046344827079438446,0.4873811124969923,0.030905128174901958,0.7363690571905833,1.166477836135617,2.32438148941784,7.700888259153874e-08,1.4175881296592507e-05,0.0,0.0,0.0,0.008097331135445529,5.323083932929186,0.09705733383777605,0.0,0.0,0,14,0.5905,135.60239999999993,248.91299999999998,0.002645567418288205,,,,
20240709,VOO,11244928,0.0026805991068567375,0.039720812503853786,0.005428779264207151,0.06400787579578664,0.08899064884023193,0.17346915199522073,0.0524595168762206,0.77688971013634,0.10617766305078613,1.251906584481805,1.7408351875108123,3.3927976283614854,2.5226310377408355e-07,3.681593162624388e-05,0.0,0.0,0.0,0.011813039010348803,18.449624577409477,1.5365238443500928,0.0,0.0,0,8,4.715,116.14934999999994,167.193,0.004623689680016696,,,,
20240710,SPY,23899249,-0.002228807868223932,0.03004963822810847,-0.00039775083678250667,0.038093029719925633,0.05254734783239199,0.36440841896433085,-0.039794563888008734,0.5383286487185367,-0.007121235410618601,0.6824025939835523,0.9418610474650618,6.5394349117567625,9.260779393123395e-06,0.00028498904115673284,0.0,0.0,0.0,0.022904967776526064,4.733751257204776,0.24361853378740062,0.21687710772836422,0.0,0,144,35.749,1303.59865,2756.8700000000003,0.0045693107651274545,,,,
20240716,SPY,18234736,-0.0025090698636991635,0.026465507461179844,-0.0026760777006984426,0.041679066879510174,0.06055270379968069,0.11582847651152406,-0.04464489810785575,0.4700684836886032,-0.04753305024094309,0.7400809041847668,1.0757733007044752,2.0593110926134854,0.0,0.0,0.0,0.0,0.0,0.0,3.899497091704536,0.0017823126147809322,0.0,0.0,0,0,,,,,,,,
20240918,SPY,4984765,0.03219510601909298,0.09851793233782706,0.03284555514994736,0.1547239074846174,0.36669931463969097,1.4971497450774223,0.5697173088719011,1.7435205129108697,0.5807265617209819,2.7337649765060084,6.4953346198401665,26.594742513758185,0.00078710911025877,0.01027554876761187,0.0,0.0,0.0,0.7204607674261752,47.052809911801255,16.82257839637375,2.645561024441473,0.20538581056479094,25,7,0.095,20989.722699999977,29985.214,0.19013655126924991,0.082,3.420199999999994,4.301,0.1318273829449481
