0,1,2,3
2025-04-21 14:42:46.956001+00:00,KXBTC-25APR2117-B87250,15,12
2025-04-21 14:42:46.956262+00:00,KXBTC-25APR2117-B87250,15,12
2025-04-21 14:42:50.453934+00:00,KXBTC-25APR2117-B87250,15,12
2025-04-21 14:42:51.255101+00:00,KXBTC-25APR2117-B87250,15,12
2025-04-21 14:42:53.093981+00:00,KXBTC-25APR2117-B87250,15,12
2025-04-21 14:42:53.254057+00:00,KXBTC-25APR2117-B87250,15,12
2025-04-21 14:42:54.074969+00:00,KXBTC-25APR2117-B87250,15,12
2025-04-21 14:42:54.135652+00:00,KXBTC-25APR2117-B87250,15,12
2025-04-21 14:42:54.135989+00:00,KXBTC-25APR2117-B87250,15,12
2025-04-21 14:42:54.156370+00:00,KXBTC-25APR2117-B87250,15,10
2025-04-21 14:42:54.156697+00:00,KXBTC-25APR2117-B87250,15,13
2025-04-21 14:42:54.254817+00:00,KXBTC-25APR2117-B87250,15,13
2025-04-21 14:43:30.493970+00:00,KXBTC-25APR2117-B87250,15,13
2025-04-21 14:43:30.494375+00:00,KXBTC-25APR2117-B87250,15,13
2025-04-21 14:43:30.556585+00:00,KXBTC-25APR2117-B87250,15,10
2025-04-21 14:43:30.556908+00:00,KXBTC-25APR2117-B87250,15,14
2025-04-21 14:43:30.675106+00:00,KXBTC-25APR2117-B87250,15,10
2025-04-21 14:43:30.675431+00:00,KXBTC-25APR2117-B87250,15,13
2025-04-21 14:43:30.695999+00:00,KXBTC-25APR2117-B87250,15,13
2025-04-21 14:43:30.696324+00:00,KXBTC-25APR2117-B87250,15,13
2025-04-21 14:43:30.934846+00:00,KXBTC-25APR2117-B87250,15,13
2025-04-21 14:43:30.935171+00:00,KXBTC-25APR2117-B87250,15,13
2025-04-21 14:43:30.954789+00:00,KXBTC-25APR2117-B87250,15,10
2025-04-21 14:43:30.955115+00:00,KXBTC-25APR2117-B87250,15,14
2025-04-21 14:43:31.113986+00:00,KXBTC-25APR2117-B87250,15,10
2025-04-21 14:43:31.114312+00:00,KXBTC-25APR2117-B87250,15,13
2025-04-21 14:43:31.134639+00:00,KXBTC-25APR2117-B87250,15,13
2025-04-21 14:43:31.134965+00:00,KXBTC-25APR2117-B87250,15,13
2025-04-21 14:43:31.515058+00:00,KXBTC-25APR2117-B87250,15,13
2025-04-21 14:43:31.515385+00:00,KXBTC-25APR2117-B87250,15,13
2025-04-21 14:43:31.535237+00:00,KXBTC-25APR2117-B87250,15,10
2025-04-21 14:43:31.535564+00:00,KXBTC-25APR2117-B87250,15,14
2025-04-21 14:43:31.618921+00:00,KXBTC-25APR2117-B87250,15,10
2025-04-21 14:43:31.634840+00:00,KXBTC-25APR2117-B87250,15,10
2025-04-21 14:43:31.635166+00:00,KXBTC-25APR2117-B87250,15,10
2025-04-21 14:43:31.693458+00:00,KXBTC-25APR2117-B87250,15,13
2025-04-21 14:43:32.454475+00:00,KXBTC-25APR2117-B87250,15,13
2025-04-21 14:43:32.475062+00:00,KXBTC-25APR2117-B87250,15,10
2025-04-21 14:43:32.475388+00:00,KXBTC-25APR2117-B87250,15,14
2025-04-21 14:43:32.534554+00:00,KXBTC-25APR2117-B87250,15,14
2025-04-21 14:43:32.574642+00:00,KXBTC-25APR2117-B87250,15,10
2025-04-21 14:43:32.574968+00:00,KXBTC-25APR2117-B87250,15,13
2025-04-21 14:43:32.634254+00:00,KXBTC-25APR2117-B87250,15,13
2025-04-21 14:43:32.634580+00:00,KXBTC-25APR2117-B87250,15,13
2025-04-21 14:43:35.634449+00:00,KXBTC-25APR2117-B87250,15,13
2025-04-21 14:43:35.634776+00:00,KXBTC-25APR2117-B87250,15,13
2025-04-21 14:43:35.654719+00:00,KXBTC-25APR2117-B87250,15,10
2025-04-21 14:43:35.655045+00:00,KXBTC-25APR2117-B87250,15,14
2025-04-21 14:43:36.274722+00:00,KXBTC-25APR2117-B87250,15,10
2025-04-21 14:43:36.275062+00:00,KXBTC-25APR2117-B87250,15,13
2025-04-21 14:43:36.275460+00:00,KXBTC-25APR2117-B87250,15,13
2025-04-21 14:43:36.275767+00:00,KXBTC-25APR2117-B87250,15,13
2025-04-21 14:43:36.334247+00:00,KXBTC-25APR2117-B87250,15,13
2025-04-21 14:43:36.334574+00:00,KXBTC-25APR2117-B87250,15,13
2025-04-21 14:43:36.355101+00:00,KXBTC-25APR2117-B87250,15,10
2025-04-21 14:43:36.355426+00:00,KXBTC-25APR2117-B87250,15,14
2025-04-21 14:43:38.574263+00:00,KXBTC-25APR2117-B87250,15,10
2025-04-21 14:43:38.574591+00:00,KXBTC-25APR2117-B87250,15,13
2025-04-21 14:43:38.593863+00:00,KXBTC-25APR2117-B87250,15,13
2025-04-21 14:43:38.594190+00:00,KXBTC-25APR2117-B87250,15,13
2025-04-21 14:43:56.194277+00:00,KXBTC-25APR2117-B87250,15,13
2025-04-21 14:43:56.194680+00:00,KXBTC-25APR2117-B87250,15,13
2025-04-21 14:43:56.215510+00:00,KXBTC-25APR2117-B87250,15,10
2025-04-21 14:43:56.215859+00:00,KXBTC-25APR2117-B87250,15,14
2025-04-21 14:43:58.294066+00:00,KXBTC-25APR2117-B87250,15,10
2025-04-21 14:43:58.294391+00:00,KXBTC-25APR2117-B87250,15,13
2025-04-21 14:43:58.334778+00:00,KXBTC-25APR2117-B87250,15,13
2025-04-21 14:43:58.335105+00:00,KXBTC-25APR2117-B87250,15,13
2025-04-21 14:43:59.134940+00:00,KXBTC-25APR2117-B87250,15,13
2025-04-21 14:43:59.135284+00:00,KXBTC-25APR2117-B87250,15,13
2025-04-21 14:43:59.135680+00:00,KXBTC-25APR2117-B87250,15,10
2025-04-21 14:43:59.135969+00:00,KXBTC-25APR2117-B87250,15,14
2025-04-21 14:44:05.495607+00:00,KXBTC-25APR2117-B87250,15,10
2025-04-21 14:44:05.496003+00:00,KXBTC-25APR2117-B87250,15,13
2025-04-21 14:44:05.534336+00:00,KXBTC-25APR2117-B87250,15,13
2025-04-21 14:44:05.534663+00:00,KXBTC-25APR2117-B87250,15,13
2025-04-21 14:44:06.295400+00:00,KXBTC-25APR2117-B87250,15,13
2025-04-21 14:44:06.295739+00:00,KXBTC-25APR2117-B87250,15,13
2025-04-21 14:44:06.314313+00:00,KXBTC-25APR2117-B87250,15,10
2025-04-21 14:44:06.314640+00:00,KXBTC-25APR2117-B87250,15,14
2025-04-21 14:44:06.374830+00:00,KXBTC-25APR2117-B87250,15,10
2025-04-21 14:44:06.395305+00:00,KXBTC-25APR2117-B87250,15,10
2025-04-21 14:44:06.395631+00:00,KXBTC-25APR2117-B87250,15,10
2025-04-21 14:44:06.453152+00:00,KXBTC-25APR2117-B87250,15,13
2025-04-21 14:44:06.634299+00:00,KXBTC-25APR2117-B87250,15,13
2025-04-21 14:44:06.634625+00:00,KXBTC-25APR2117-B87250,15,10
2025-04-21 14:44:06.634922+00:00,KXBTC-25APR2117-B87250,15,14
2025-04-21 14:44:06.714606+00:00,KXBTC-25APR2117-B87250,15,14
2025-04-21 14:44:06.775262+00:00,KXBTC-25APR2117-B87250,15,10
2025-04-21 14:44:06.775589+00:00,KXBTC-25APR2117-B87250,15,13
2025-04-21 14:44:06.794263+00:00,KXBTC-25APR2117-B87250,15,13
2025-04-21 14:44:06.794589+00:00,KXBTC-25APR2117-B87250,15,13
2025-04-21 14:44:06.953652+00:00,KXBTC-25APR2117-B87250,15,13
2025-04-21 14:44:06.953984+00:00,KXBTC-25APR2117-B87250,15,13
2025-04-21 14:44:06.974585+00:00,KXBTC-25APR2117-B87250,15,10
2025-04-21 14:44:06.974911+00:00,KXBTC-25APR2117-B87250,15,14
2025-04-21 14:44:18.834564+00:00,KXBTC-25APR2117-B87250,19,14
2025-04-21 14:44:19.300529+00:00,KXBTC-25APR2117-B87250,15,14
2025-04-21 14:44:19.395287+00:00,KXBTC-25APR2117-B87250,19,14
2025-04-21 14:44:20.293550+00:00,KXBTC-25APR2117-B87250,16,14
2025-04-21 14:44:28.735065+00:00,KXBTC-25APR2117-B87250,16,10
2025-04-21 14:44:28.735428+00:00,KXBTC-25APR2117-B87250,16,13
2025-04-21 14:44:28.913905+00:00,KXBTC-25APR2117-B87250,16,13
2025-04-21 14:44:28.914232+00:00,KXBTC-25APR2117-B87250,16,13
2025-04-21 14:44:28.936010+00:00,KXBTC-25APR2117-B87250,16,10
2025-04-21 14:44:28.936335+00:00,KXBTC-25APR2117-B87250,16,14
2025-04-21 14:44:29.134873+00:00,KXBTC-25APR2117-B87250,16,14
2025-04-21 14:44:29.135199+00:00,KXBTC-25APR2117-B87250,16,14
2025-04-21 14:44:29.336981+00:00,KXBTC-25APR2117-B87250,16,10
2025-04-21 14:44:29.337306+00:00,KXBTC-25APR2117-B87250,16,13
2025-04-21 14:44:29.434910+00:00,KXBTC-25APR2117-B87250,16,13
2025-04-21 14:44:29.435236+00:00,KXBTC-25APR2117-B87250,16,13
2025-04-21 14:44:29.534576+00:00,KXBTC-25APR2117-B87250,16,10
2025-04-21 14:44:29.534904+00:00,KXBTC-25APR2117-B87250,16,14
2025-04-21 14:44:29.734421+00:00,KXBTC-25APR2117-B87250,16,14
2025-04-21 14:44:29.734747+00:00,KXBTC-25APR2117-B87250,16,14
2025-04-21 14:44:31.554040+00:00,KXBTC-25APR2117-B87250,16,10
2025-04-21 14:44:31.554366+00:00,KXBTC-25APR2117-B87250,16,13
2025-04-21 14:44:31.574145+00:00,KXBTC-25APR2117-B87250,16,13
2025-04-21 14:44:31.574472+00:00,KXBTC-25APR2117-B87250,16,13
2025-04-21 14:44:31.715021+00:00,KXBTC-25APR2117-B87250,16,13
2025-04-21 14:44:31.715347+00:00,KXBTC-25APR2117-B87250,16,13
2025-04-21 14:44:31.734563+00:00,KXBTC-25APR2117-B87250,16,10
2025-04-21 14:44:31.734888+00:00,KXBTC-25APR2117-B87250,16,14
2025-04-21 14:44:34.615626+00:00,KXBTC-25APR2117-B87250,16,10
2025-04-21 14:44:34.615981+00:00,KXBTC-25APR2117-B87250,16,13
2025-04-21 14:44:34.634736+00:00,KXBTC-25APR2117-B87250,16,13
2025-04-21 14:44:34.635063+00:00,KXBTC-25APR2117-B87250,16,13
2025-04-21 14:44:34.974455+00:00,KXBTC-25APR2117-B87250,16,13
2025-04-21 14:44:34.974781+00:00,KXBTC-25APR2117-B87250,16,13
2025-04-21 14:44:34.995536+00:00,KXBTC-25APR2117-B87250,16,10
2025-04-21 14:44:34.995884+00:00,KXBTC-25APR2117-B87250,16,14
2025-04-21 14:44:35.175956+00:00,KXBTC-25APR2117-B87250,16,10
2025-04-21 14:44:35.193611+00:00,KXBTC-25APR2117-B87250,16,10
2025-04-21 14:44:35.194033+00:00,KXBTC-25APR2117-B87250,16,10
2025-04-21 14:44:35.254454+00:00,KXBTC-25APR2117-B87250,16,13
2025-04-21 14:44:36.814226+00:00,KXBTC-25APR2117-B87250,16,13
2025-04-21 14:44:36.835022+00:00,KXBTC-25APR2117-B87250,16,10
2025-04-21 14:44:36.835348+00:00,KXBTC-25APR2117-B87250,16,14
2025-04-21 14:44:36.894654+00:00,KXBTC-25APR2117-B87250,16,14
2025-04-21 14:44:53.495372+00:00,KXBTC-25APR2117-B87250,16,10
2025-04-21 14:44:53.495783+00:00,KXBTC-25APR2117-B87250,16,13
2025-04-21 14:44:53.515318+00:00,KXBTC-25APR2117-B87250,16,13
2025-04-21 14:44:53.515645+00:00,KXBTC-25APR2117-B87250,16,13
2025-04-21 14:45:10.315289+00:00,KXBTC-25APR2117-B87250,18,13
2025-04-21 14:45:10.535224+00:00,KXBTC-25APR2117-B87250,14,13
2025-04-21 14:45:10.556492+00:00,KXBTC-25APR2117-B87250,18,13
2025-04-21 14:45:11.353681+00:00,KXBTC-25APR2117-B87250,15,13
2025-04-21 14:45:20.594690+00:00,KXBTC-25APR2117-B87250,15,13
2025-04-21 14:45:20.595069+00:00,KXBTC-25APR2117-B87250,15,13
2025-04-21 14:45:20.615789+00:00,KXBTC-25APR2117-B87250,15,10
2025-04-21 14:45:20.616114+00:00,KXBTC-25APR2117-B87250,15,14
2025-04-21 14:45:30.095900+00:00,KXBTC-25APR2117-B87250,15,10
2025-04-21 14:45:30.096279+00:00,KXBTC-25APR2117-B87250,15,13
2025-04-21 14:45:30.115084+00:00,KXBTC-25APR2117-B87250,15,13
2025-04-21 14:45:30.115411+00:00,KXBTC-25APR2117-B87250,15,13
2025-04-21 14:45:30.175102+00:00,KXBTC-25APR2117-B87250,15,13
2025-04-21 14:45:30.175428+00:00,KXBTC-25APR2117-B87250,15,13
2025-04-21 14:45:30.214464+00:00,KXBTC-25APR2117-B87250,15,10
2025-04-21 14:45:30.214789+00:00,KXBTC-25APR2117-B87250,15,14
2025-04-21 14:45:32.094315+00:00,KXBTC-25APR2117-B87250,15,10
2025-04-21 14:45:32.094642+00:00,KXBTC-25APR2117-B87250,15,13
2025-04-21 14:45:32.135953+00:00,KXBTC-25APR2117-B87250,15,13
2025-04-21 14:45:32.136279+00:00,KXBTC-25APR2117-B87250,15,13
2025-04-21 14:45:32.714676+00:00,KXBTC-25APR2117-B87250,15,13
2025-04-21 14:45:32.715002+00:00,KXBTC-25APR2117-B87250,15,13
2025-04-21 14:45:32.738984+00:00,KXBTC-25APR2117-B87250,15,10
2025-04-21 14:45:32.739310+00:00,KXBTC-25APR2117-B87250,15,14
2025-04-21 14:45:32.895851+00:00,KXBTC-25APR2117-B87250,15,10
2025-04-21 14:45:32.896177+00:00,KXBTC-25APR2117-B87250,15,13
2025-04-21 14:45:32.934801+00:00,KXBTC-25APR2117-B87250,15,13
2025-04-21 14:45:32.935127+00:00,KXBTC-25APR2117-B87250,15,13
2025-04-21 14:45:58.735581+00:00,KXBTC-25APR2117-B87250,15,10
2025-04-21 14:45:58.735995+00:00,KXBTC-25APR2117-B87250,15,12
2025-04-21 14:45:58.755608+00:00,KXBTC-25APR2117-B87250,15,12
2025-04-21 14:45:58.755946+00:00,KXBTC-25APR2117-B87250,15,12
2025-04-21 14:46:00.236142+00:00,KXBTC-25APR2117-B87250,15,12
2025-04-21 14:46:00.236468+00:00,KXBTC-25APR2117-B87250,15,12
2025-04-21 14:46:00.257417+00:00,KXBTC-25APR2117-B87250,15,10
2025-04-21 14:46:00.257744+00:00,KXBTC-25APR2117-B87250,15,13
2025-04-21 14:46:00.756476+00:00,KXBTC-25APR2117-B87250,15,10
2025-04-21 14:46:00.756803+00:00,KXBTC-25APR2117-B87250,15,12
2025-04-21 14:46:00.776456+00:00,KXBTC-25APR2117-B87250,15,12
2025-04-21 14:46:00.776782+00:00,KXBTC-25APR2117-B87250,15,12
2025-04-21 14:46:01.895761+00:00,KXBTC-25APR2117-B87250,15,12
2025-04-21 14:46:02.495932+00:00,KXBTC-25APR2117-B87250,15,12
2025-04-21 14:46:04.575866+00:00,KXBTC-25APR2117-B87250,15,10
2025-04-21 14:46:04.596752+00:00,KXBTC-25APR2117-B87250,15,10
2025-04-21 14:46:04.597077+00:00,KXBTC-25APR2117-B87250,15,10
2025-04-21 14:46:04.714531+00:00,KXBTC-25APR2117-B87250,15,13
2025-04-21 14:46:36.555235+00:00,KXBTC-25APR2117-B87250,15,13
2025-04-21 14:46:37.495681+00:00,KXBTC-25APR2117-B87250,15,13
2025-04-21 14:46:47.935252+00:00,KXBTC-25APR2117-B87250,15,13
2025-04-21 14:46:47.954328+00:00,KXBTC-25APR2117-B87250,15,10
2025-04-21 14:46:47.954655+00:00,KXBTC-25APR2117-B87250,15,14
2025-04-21 14:46:48.014991+00:00,KXBTC-25APR2117-B87250,15,14
2025-04-21 14:46:48.055453+00:00,KXBTC-25APR2117-B87250,15,10
2025-04-21 14:46:48.055794+00:00,KXBTC-25APR2117-B87250,15,13
2025-04-21 14:46:48.115114+00:00,KXBTC-25APR2117-B87250,15,13
2025-04-21 14:46:48.115439+00:00,KXBTC-25APR2117-B87250,15,13
2025-04-21 14:46:48.175591+00:00,KXBTC-25APR2117-B87250,15,10
2025-04-21 14:46:48.175941+00:00,KXBTC-25APR2117-B87250,15,14
2025-04-21 14:46:48.176323+00:00,KXBTC-25APR2117-B87250,15,14
2025-04-21 14:46:48.176589+00:00,KXBTC-25APR2117-B87250,15,14
2025-04-21 14:46:48.676011+00:00,KXBTC-25APR2117-B87250,15,10
2025-04-21 14:46:48.676337+00:00,KXBTC-25APR2117-B87250,15,13
2025-04-21 14:46:48.695942+00:00,KXBTC-25APR2117-B87250,15,13
2025-04-21 14:46:48.696268+00:00,KXBTC-25APR2117-B87250,15,13
2025-04-21 14:46:48.814080+00:00,KXBTC-25APR2117-B87250,15,13
2025-04-21 14:46:48.814406+00:00,KXBTC-25APR2117-B87250,15,13
2025-04-21 14:46:48.835133+00:00,KXBTC-25APR2117-B87250,15,10
2025-04-21 14:46:48.835461+00:00,KXBTC-25APR2117-B87250,15,14
2025-04-21 14:46:48.956841+00:00,KXBTC-25APR2117-B87250,15,10
2025-04-21 14:46:48.957168+00:00,KXBTC-25APR2117-B87250,15,13
2025-04-21 14:46:48.975048+00:00,KXBTC-25APR2117-B87250,15,13
2025-04-21 14:46:48.975373+00:00,KXBTC-25APR2117-B87250,15,13
2025-04-21 14:46:49.095898+00:00,KXBTC-25APR2117-B87250,15,13
2025-04-21 14:46:49.096224+00:00,KXBTC-25APR2117-B87250,15,13
2025-04-21 14:46:49.096531+00:00,KXBTC-25APR2117-B87250,15,10
2025-04-21 14:46:49.096833+00:00,KXBTC-25APR2117-B87250,15,14
2025-04-21 14:46:52.194788+00:00,KXBTC-25APR2117-B87250,15,10
2025-04-21 14:46:52.195122+00:00,KXBTC-25APR2117-B87250,15,13
2025-04-21 14:46:52.216522+00:00,KXBTC-25APR2117-B87250,15,13
2025-04-21 14:46:52.216848+00:00,KXBTC-25APR2117-B87250,15,13
2025-04-21 14:46:55.914848+00:00,KXBTC-25APR2117-B87250,15,13
2025-04-21 14:46:55.915186+00:00,KXBTC-25APR2117-B87250,15,13
2025-04-21 14:46:55.934784+00:00,KXBTC-25APR2117-B87250,15,10
2025-04-21 14:46:55.935110+00:00,KXBTC-25APR2117-B87250,15,14
2025-04-21 14:46:56.275777+00:00,KXBTC-25APR2117-B87250,15,10
2025-04-21 14:46:56.276168+00:00,KXBTC-25APR2117-B87250,15,13
2025-04-21 14:46:56.294907+00:00,KXBTC-25APR2117-B87250,15,13
2025-04-21 14:46:56.295234+00:00,KXBTC-25APR2117-B87250,15,13
2025-04-21 14:47:06.116685+00:00,KXBTC-25APR2117-B87250,15,13
2025-04-21 14:47:06.117059+00:00,KXBTC-25APR2117-B87250,15,13
2025-04-21 14:47:06.135168+00:00,KXBTC-25APR2117-B87250,15,10
2025-04-21 14:47:06.135495+00:00,KXBTC-25APR2117-B87250,15,14
2025-04-21 14:47:06.575567+00:00,KXBTC-25APR2117-B87250,15,10
2025-04-21 14:47:06.576002+00:00,KXBTC-25APR2117-B87250,15,10
2025-04-21 14:47:06.576272+00:00,KXBTC-25APR2117-B87250,15,10
2025-04-21 14:47:06.655094+00:00,KXBTC-25APR2117-B87250,15,13
2025-04-21 14:47:06.835057+00:00,KXBTC-25APR2117-B87250,15,13
2025-04-21 14:47:06.853968+00:00,KXBTC-25APR2117-B87250,15,10
2025-04-21 14:47:06.854294+00:00,KXBTC-25APR2117-B87250,15,14
2025-04-21 14:47:06.894161+00:00,KXBTC-25APR2117-B87250,15,14
2025-04-21 14:47:11.496620+00:00,KXBTC-25APR2117-B87250,15,10
2025-04-21 14:47:11.496960+00:00,KXBTC-25APR2117-B87250,15,13
2025-04-21 14:47:11.534866+00:00,KXBTC-25APR2117-B87250,15,13
2025-04-21 14:47:11.535193+00:00,KXBTC-25APR2117-B87250,15,13
2025-04-21 14:47:15.776653+00:00,KXBTC-25APR2117-B87250,15,13
2025-04-21 14:47:15.776988+00:00,KXBTC-25APR2117-B87250,15,13
2025-04-21 14:47:15.795837+00:00,KXBTC-25APR2117-B87250,15,10
2025-04-21 14:47:15.796162+00:00,KXBTC-25APR2117-B87250,15,14
2025-04-21 14:47:17.575123+00:00,KXBTC-25APR2117-B87250,15,10
2025-04-21 14:47:17.575448+00:00,KXBTC-25APR2117-B87250,15,13
2025-04-21 14:47:17.575827+00:00,KXBTC-25APR2117-B87250,15,13
2025-04-21 14:47:17.576099+00:00,KXBTC-25APR2117-B87250,15,13
2025-04-21 14:47:20.355391+00:00,KXBTC-25APR2117-B87250,15,13
2025-04-21 14:47:20.355743+00:00,KXBTC-25APR2117-B87250,15,13
2025-04-21 14:47:20.414091+00:00,KXBTC-25APR2117-B87250,15,10
2025-04-21 14:47:20.414416+00:00,KXBTC-25APR2117-B87250,15,14
2025-04-21 14:47:20.635515+00:00,KXBTC-25APR2117-B87250,15,10
2025-04-21 14:47:20.635855+00:00,KXBTC-25APR2117-B87250,15,13
2025-04-21 14:47:20.715195+00:00,KXBTC-25APR2117-B87250,15,13
2025-04-21 14:47:20.715520+00:00,KXBTC-25APR2117-B87250,15,13
2025-04-21 14:47:25.875519+00:00,KXBTC-25APR2117-B87250,15,13
2025-04-21 14:47:25.875897+00:00,KXBTC-25APR2117-B87250,15,13
2025-04-21 14:47:25.895942+00:00,KXBTC-25APR2117-B87250,15,10
2025-04-21 14:47:25.896268+00:00,KXBTC-25APR2117-B87250,15,14
2025-04-21 14:47:27.059021+00:00,KXBTC-25APR2117-B87250,15,10
2025-04-21 14:47:27.059347+00:00,KXBTC-25APR2117-B87250,15,13
2025-04-21 14:47:27.075873+00:00,KXBTC-25APR2117-B87250,15,13
2025-04-21 14:47:27.076198+00:00,KXBTC-25APR2117-B87250,15,13
2025-04-21 14:47:27.255417+00:00,KXBTC-25APR2117-B87250,15,13
2025-04-21 14:47:27.255757+00:00,KXBTC-25APR2117-B87250,15,13
2025-04-21 14:47:27.256036+00:00,KXBTC-25APR2117-B87250,15,10
2025-04-21 14:47:27.256296+00:00,KXBTC-25APR2117-B87250,15,14
2025-04-21 14:47:28.874999+00:00,KXBTC-25APR2117-B87250,15,10
2025-04-21 14:47:28.875329+00:00,KXBTC-25APR2117-B87250,15,13
2025-04-21 14:47:28.875739+00:00,KXBTC-25APR2117-B87250,15,13
2025-04-21 14:47:28.876033+00:00,KXBTC-25APR2117-B87250,15,13
2025-04-21 14:47:29.334792+00:00,KXBTC-25APR2117-B87250,15,13
2025-04-21 14:47:29.335119+00:00,KXBTC-25APR2117-B87250,15,13
2025-04-21 14:47:29.354541+00:00,KXBTC-25APR2117-B87250,15,10
2025-04-21 14:47:29.354867+00:00,KXBTC-25APR2117-B87250,15,14
2025-04-21 14:47:35.534017+00:00,KXBTC-25APR2117-B87250,19,14
2025-04-21 14:47:36.514490+00:00,KXBTC-25APR2117-B87250,15,14
2025-04-21 14:47:36.574742+00:00,KXBTC-25APR2117-B87250,19,14
2025-04-21 14:47:37.515136+00:00,KXBTC-25APR2117-B87250,15,14
2025-04-21 14:47:39.515136+00:00,KXBTC-25APR2117-B87250,19,14
2025-04-21 14:47:41.915738+00:00,KXBTC-25APR2117-B87250,19,14
2025-04-21 14:47:42.494472+00:00,KXBTC-25APR2117-B87250,19,14
2025-04-21 14:47:47.453783+00:00,KXBTC-25APR2117-B87250,19,10
2025-04-21 14:47:47.511672+00:00,KXBTC-25APR2117-B87250,20,10
2025-04-21 14:47:52.135356+00:00,KXBTC-25APR2117-B87250,19,10
2025-04-21 14:47:52.135777+00:00,KXBTC-25APR2117-B87250,19,14
2025-04-21 14:47:56.254861+00:00,KXBTC-25APR2117-B87250,19,14
2025-04-21 14:47:56.255201+00:00,KXBTC-25APR2117-B87250,19,14
2025-04-21 14:48:03.038971+00:00,KXBTC-25APR2117-B87250,22,14
2025-04-21 14:48:03.039308+00:00,KXBTC-25APR2117-B87250,20,14
2025-04-21 14:48:03.116077+00:00,KXBTC-25APR2117-B87250,20,10
2025-04-21 14:48:03.116402+00:00,KXBTC-25APR2117-B87250,20,15
2025-04-21 14:48:03.738497+00:00,KXBTC-25APR2117-B87250,16,15
2025-04-21 14:48:09.335392+00:00,KXBTC-25APR2117-B87250,16,10
2025-04-21 14:48:09.335795+00:00,KXBTC-25APR2117-B87250,16,14
2025-04-21 14:48:09.356412+00:00,KXBTC-25APR2117-B87250,16,14
2025-04-21 14:48:09.356738+00:00,KXBTC-25APR2117-B87250,16,14
2025-04-21 14:48:09.575374+00:00,KXBTC-25APR2117-B87250,16,14
2025-04-21 14:48:09.575700+00:00,KXBTC-25APR2117-B87250,16,14
2025-04-21 14:48:09.594843+00:00,KXBTC-25APR2117-B87250,16,10
2025-04-21 14:48:09.595176+00:00,KXBTC-25APR2117-B87250,16,15
2025-04-21 14:48:10.975413+00:00,KXBTC-25APR2117-B87250,16,10
2025-04-21 14:48:10.975753+00:00,KXBTC-25APR2117-B87250,16,14
2025-04-21 14:48:10.996216+00:00,KXBTC-25APR2117-B87250,16,14
2025-04-21 14:48:10.996542+00:00,KXBTC-25APR2117-B87250,16,14
2025-04-21 14:48:13.355736+00:00,KXBTC-25APR2117-B87250,16,14
2025-04-21 14:48:13.356081+00:00,KXBTC-25APR2117-B87250,16,14
2025-04-21 14:48:13.394895+00:00,KXBTC-25APR2117-B87250,16,10
2025-04-21 14:48:13.395221+00:00,KXBTC-25APR2117-B87250,16,15
2025-04-21 14:48:26.161727+00:00,KXBTC-25APR2117-B87250,16,10
2025-04-21 14:48:26.162124+00:00,KXBTC-25APR2117-B87250,16,14
2025-04-21 14:48:26.174155+00:00,KXBTC-25APR2117-B87250,16,14
2025-04-21 14:48:26.174483+00:00,KXBTC-25APR2117-B87250,16,14
2025-04-21 14:48:26.574469+00:00,KXBTC-25APR2117-B87250,16,14
2025-04-21 14:48:26.574796+00:00,KXBTC-25APR2117-B87250,16,14
2025-04-21 14:48:26.595345+00:00,KXBTC-25APR2117-B87250,16,10
2025-04-21 14:48:26.595671+00:00,KXBTC-25APR2117-B87250,16,15
2025-04-21 14:48:34.414077+00:00,KXBTC-25APR2117-B87250,20,15
2025-04-21 14:48:34.674310+00:00,KXBTC-25APR2117-B87250,17,15
2025-04-21 14:48:37.295090+00:00,KXBTC-25APR2117-B87250,17,15
2025-04-21 14:48:37.674485+00:00,KXBTC-25APR2117-B87250,17,15
2025-04-21 14:48:37.954304+00:00,KXBTC-25APR2117-B87250,17,15
2025-04-21 14:48:38.674696+00:00,KXBTC-25APR2117-B87250,17,15
2025-04-21 14:48:52.754815+00:00,KXBTC-25APR2117-B87250,17,15
2025-04-21 14:48:58.074387+00:00,KXBTC-25APR2117-B87250,17,15
2025-04-21 14:48:59.635006+00:00,KXBTC-25APR2117-B87250,17,15
2025-04-21 14:49:51.186067+00:00,KXBTC-25APR2117-B87250,17,10
2025-04-21 14:49:51.199813+00:00,KXBTC-25APR2117-B87250,17,10
2025-04-21 14:49:53.435426+00:00,KXBTC-25APR2117-B87250,17,10
2025-04-21 14:49:53.454936+00:00,KXBTC-25APR2117-B87250,17,15
2025-04-21 14:49:54.675221+00:00,KXBTC-25APR2117-B87250,17,15
2025-04-21 14:50:24.495608+00:00,KXBTC-25APR2117-B87250,17,15
2025-04-21 14:50:24.495999+00:00,KXBTC-25APR2117-B87250,17,15
2025-04-21 14:50:47.855455+00:00,KXBTC-25APR2117-B87250,20,15
2025-04-21 14:50:47.915505+00:00,KXBTC-25APR2117-B87250,24,15
2025-04-21 14:50:47.915845+00:00,KXBTC-25APR2117-B87250,21,15
2025-04-21 14:50:47.955323+00:00,KXBTC-25APR2117-B87250,21,12
2025-04-21 14:50:47.955650+00:00,KXBTC-25APR2117-B87250,21,16
2025-04-21 14:50:48.695422+00:00,KXBTC-25APR2117-B87250,18,16
2025-04-21 14:50:50.075086+00:00,KXBTC-25APR2117-B87250,18,12
