timestamp,PnL
2025-04-21 17:09:34.136358+00:00,-10902.530538725796
2025-04-21 17:09:35.594397+00:00,-11107.530538725796
2025-04-21 17:09:35.594724+00:00,-11005.030538725796
2025-04-21 17:09:35.595835+00:00,-11005.030538725796
2025-04-21 17:09:35.596114+00:00,-11005.030538725796
2025-04-21 17:09:35.734908+00:00,-11005.030538725796
2025-04-21 17:09:35.735234+00:00,-11005.030538725796
2025-04-21 17:09:35.754960+00:00,-11107.530538725796
2025-04-21 17:09:35.755286+00:00,-10902.530538725796
2025-04-21 17:09:36.914954+00:00,-10800.030538725796
2025-04-21 17:09:37.097837+00:00,-10825.520535910637
2025-04-21 17:09:45.235648+00:00,-11031.520535910637
2025-04-21 17:09:45.236107+00:00,-10928.520535910637
2025-04-21 17:09:45.236519+00:00,-10928.520535910637
2025-04-21 17:09:45.236828+00:00,-11031.520535910637
2025-04-21 17:09:45.314028+00:00,-10928.520535910637
2025-04-21 17:09:45.314354+00:00,-10928.520535910637
2025-04-21 17:09:45.334444+00:00,-11031.520535910637
2025-04-21 17:09:45.334772+00:00,-10825.520535910637
2025-04-21 17:09:48.496073+00:00,-11031.520535910637
2025-04-21 17:09:48.496465+00:00,-10928.520535910637
2025-04-21 17:09:48.496773+00:00,-10928.520535910637
2025-04-21 17:09:48.497059+00:00,-11031.520535910637
2025-04-21 17:09:48.873895+00:00,-11134.520535910637
2025-04-21 17:09:48.894655+00:00,-11031.520535910637
2025-04-21 17:09:48.933543+00:00,-10825.520535910637
2025-04-21 17:09:48.954603+00:00,-10825.520535910637
2025-04-21 17:09:51.436469+00:00,-10825.520535910637
2025-04-21 17:09:51.436806+00:00,-11649.520535910637
2025-04-21 17:09:51.437113+00:00,-10917.5811158334
2025-04-21 17:09:51.473952+00:00,-10943.57116134102
2025-04-21 17:09:51.474278+00:00,-11073.061302564913
2025-04-21 17:09:52.234362+00:00,-11073.061302564913
2025-04-21 17:09:55.634359+00:00,-11073.061302564913
2025-04-21 17:09:56.414270+00:00,-11176.561302564913
2025-04-21 17:10:00.717059+00:00,-11073.061302564913
2025-04-21 17:10:01.174205+00:00,-11176.561302564913
2025-04-21 17:10:01.994295+00:00,-11383.561302564913
2025-04-21 17:10:01.994620+00:00,-11262.602069219189
2025-04-21 17:10:02.014338+00:00,-11262.602069219189
2025-04-21 17:10:02.014664+00:00,-11262.602069219189
2025-04-21 17:10:02.155113+00:00,-11262.602069219189
2025-04-21 17:10:02.155439+00:00,-11262.602069219189
2025-04-21 17:10:02.195323+00:00,-11365.602069219189
2025-04-21 17:10:02.195650+00:00,-11159.602069219189
2025-04-21 17:10:02.755054+00:00,-11365.602069219189
2025-04-21 17:10:02.755386+00:00,-11262.602069219189
2025-04-21 17:10:02.773986+00:00,-11262.602069219189
2025-04-21 17:10:02.774313+00:00,-11262.602069219189
2025-04-21 17:10:04.734611+00:00,-11262.602069219189
2025-04-21 17:10:04.734938+00:00,-11262.602069219189
2025-04-21 17:10:13.516078+00:00,-11262.602069219189
2025-04-21 17:10:13.516436+00:00,-11262.602069219189
2025-04-21 17:10:13.538730+00:00,-11365.602069219189
2025-04-21 17:10:13.539150+00:00,-11159.602069219189
2025-04-21 17:10:13.895109+00:00,-11159.602069219189
2025-04-21 17:10:13.895436+00:00,-11159.602069219189
2025-04-21 17:10:21.814737+00:00,-11056.602069219189
2025-04-21 17:10:22.154265+00:00,-11159.602069219189
2025-04-21 17:10:22.334029+00:00,-11056.602069219189
2025-04-21 17:10:23.173900+00:00,-11056.602069219189
2025-04-21 17:10:31.118864+00:00,-11262.602069219189
2025-04-21 17:10:31.119279+00:00,-11159.602069219189
2025-04-21 17:10:31.233431+00:00,-11159.602069219189
2025-04-21 17:10:31.233758+00:00,-11262.602069219189
2025-04-21 17:10:31.534781+00:00,-11159.602069219189
2025-04-21 17:10:31.535108+00:00,-11159.602069219189
2025-04-21 17:10:31.734937+00:00,-11262.602069219189
2025-04-21 17:10:31.735336+00:00,-11056.602069219189
2025-04-21 17:10:32.760571+00:00,-11262.602069219189
2025-04-21 17:10:32.761005+00:00,-11159.602069219189
2025-04-21 17:10:32.935965+00:00,-11159.602069219189
2025-04-21 17:10:32.936321+00:00,-11262.602069219189
2025-04-21 17:10:32.936769+00:00,-11262.602069219189
2025-04-21 17:10:33.515239+00:00,-11365.602069219189
2025-04-21 17:10:37.474746+00:00,-11262.602069219189
2025-04-21 17:10:37.475122+00:00,-10644.602069219189
2025-04-21 17:10:37.475403+00:00,-11194.573027071812
2025-04-21 17:10:37.514672+00:00,-11279.584751578712
2025-04-21 17:10:37.515000+00:00,-11073.584751578712
2025-04-21 17:10:38.154330+00:00,-11176.584751578712
2025-04-21 17:10:40.115114+00:00,-11382.584751578712
2025-04-21 17:10:40.115464+00:00,-11262.096476085611
2025-04-21 17:10:40.116376+00:00,-11262.096476085611
2025-04-21 17:10:40.116655+00:00,-11262.096476085611
2025-04-21 17:10:42.833477+00:00,-11262.096476085611
2025-04-21 17:10:42.833838+00:00,-11262.096476085611
2025-04-21 17:10:42.872911+00:00,-11364.596476085611
2025-04-21 17:10:42.873237+00:00,-11159.596476085611
2025-04-21 17:10:43.054834+00:00,-11364.596476085611
2025-04-21 17:10:43.074899+00:00,-11364.596476085611
2025-04-21 17:10:43.134717+00:00,-11262.096476085611
2025-04-21 17:10:43.154083+00:00,-11262.096476085611
2025-04-21 17:10:53.615029+00:00,-11262.096476085611
2025-04-21 17:10:53.615429+00:00,-11262.096476085611
2025-04-21 17:10:53.635865+00:00,-11364.596476085611
2025-04-21 17:10:53.636192+00:00,-11159.596476085611
2025-04-21 17:10:54.554347+00:00,-11057.096476085611
2025-04-21 17:10:55.174262+00:00,-11184.591588527606
2025-04-21 17:10:58.155322+00:00,-11081.591588527606
2025-04-21 17:10:58.194563+00:00,-11081.591588527606
2025-04-21 17:11:07.734449+00:00,-11081.591588527606
2025-04-21 17:11:07.798143+00:00,-11287.591588527606
2025-04-21 17:11:07.798470+00:00,-11184.591588527606
2025-04-21 17:11:07.801314+00:00,-10669.591588527606
2025-04-21 17:11:07.801640+00:00,-11323.062709503814
2025-04-21 17:11:08.435043+00:00,-11407.540667428917
2025-04-21 17:11:11.635858+00:00,-11286.018625354018
2025-04-21 17:11:13.194579+00:00,-11388.518625354018
2025-04-21 17:11:13.213448+00:00,-11286.018625354018
2025-04-21 17:11:14.193160+00:00,-11388.518625354018
2025-04-21 17:11:14.394225+00:00,-11286.018625354018
2025-04-21 17:11:14.454875+00:00,-11286.018625354018
2025-04-21 17:11:14.455205+00:00,-11286.018625354018
2025-04-21 17:11:15.235109+00:00,-11388.518625354018
2025-04-21 17:11:19.455013+00:00,-11286.018625354018
2025-04-21 17:11:19.834676+00:00,-10876.018625354018
2025-04-21 17:11:19.835003+00:00,-11214.499408165973
2025-04-21 17:11:19.894826+00:00,-11317.499408165975
2025-04-21 17:11:19.895154+00:00,-11111.499408165973
2025-04-21 17:11:20.194529+00:00,-11214.499408165973
2025-04-21 17:11:21.334872+00:00,-11214.499408165973
2025-04-21 17:11:21.335199+00:00,-11214.499408165973
2025-04-21 17:11:27.714619+00:00,-11111.499408165973
2025-04-21 17:11:27.974936+00:00,-11111.499408165973
2025-04-21 17:11:28.174181+00:00,-10596.499408165973
2025-04-21 17:11:28.174559+00:00,-11042.47076037397
2025-04-21 17:11:28.195756+00:00,-11766.97076037397
2025-04-21 17:11:28.196083+00:00,-10928.400853319023
2025-04-21 17:11:28.214086+00:00,-10953.891574026016
2025-04-21 17:11:28.233366+00:00,-11083.382383530074
2025-04-21 17:11:29.694092+00:00,-11083.382383530074
2025-04-21 17:11:30.014363+00:00,-10979.382383530074
2025-04-21 17:11:30.234261+00:00,-10979.382383530074
2025-04-21 17:11:30.254748+00:00,-10979.382383530074
2025-04-21 17:11:34.394485+00:00,-10979.382383530074
2025-04-21 17:11:34.394885+00:00,-10979.382383530074
2025-04-21 17:11:34.415912+00:00,-11083.382383530074
2025-04-21 17:11:34.416240+00:00,-10875.382383530074
2025-04-21 17:11:35.574688+00:00,-10875.382383530074
2025-04-21 17:11:35.575048+00:00,-10875.382383530074
2025-04-21 17:11:36.054464+00:00,-10771.382383530074
2025-04-21 17:11:36.196839+00:00,-10771.382383530074
2025-04-21 17:11:36.375100+00:00,-10771.382383530074
2025-04-21 17:11:37.194734+00:00,-10771.382383530074
2025-04-21 17:11:37.514602+00:00,-10771.382383530074
2025-04-21 17:11:37.514928+00:00,-10771.382383530074
2025-04-21 17:11:37.535907+00:00,-10771.382383530074
2025-04-21 17:11:37.536232+00:00,-10667.382383530074
2025-04-21 17:11:37.774312+00:00,-10771.382383530074
2025-04-21 17:11:37.774640+00:00,-10771.382383530074
2025-04-21 17:11:37.794512+00:00,-10771.382383530074
2025-04-21 17:11:37.794839+00:00,-10771.382383530074
2025-04-21 17:11:38.135400+00:00,-10771.382383530074
2025-04-21 17:11:38.196098+00:00,-10771.382383530074
2025-04-21 17:11:52.771458+00:00,-10875.382383530074
2025-04-21 17:11:52.774407+00:00,-10875.382383530074
2025-04-21 17:11:55.075562+00:00,-10875.382383530074
2025-04-21 17:11:55.076003+00:00,-10771.382383530074
2025-04-21 17:12:00.614299+00:00,-10771.382383530074
2025-04-21 17:12:00.614703+00:00,-10771.382383530074
2025-04-21 17:12:00.634766+00:00,-10875.382383530074
2025-04-21 17:12:00.635100+00:00,-10667.382383530074
2025-04-21 17:12:00.794733+00:00,-10875.382383530074
2025-04-21 17:12:00.795063+00:00,-10771.382383530074
2025-04-21 17:12:00.814162+00:00,-10771.382383530074
2025-04-21 17:12:00.814488+00:00,-10771.382383530074
2025-04-21 17:12:01.054333+00:00,-10771.382383530074
2025-04-21 17:12:01.054659+00:00,-10771.382383530074
2025-04-21 17:12:01.073986+00:00,-10875.382383530074
2025-04-21 17:12:01.074312+00:00,-10667.382383530074
2025-04-21 17:12:01.832939+00:00,-10563.382383530074
2025-04-21 17:12:02.214043+00:00,-10667.382383530074
2025-04-21 17:12:06.493947+00:00,-10563.382383530074
2025-04-21 17:12:07.213815+00:00,-10563.382383530074
2025-04-21 17:12:08.040646+00:00,-10771.382383530074
2025-04-21 17:12:08.053836+00:00,-10771.382383530074
2025-04-21 17:12:08.754390+00:00,-10771.382383530074
2025-04-21 17:12:08.774685+00:00,-10563.382383530074
2025-04-21 17:12:09.395630+00:00,-10771.382383530074
2025-04-21 17:12:09.396004+00:00,-10667.382383530074
2025-04-21 17:12:09.434948+00:00,-10667.382383530074
2025-04-21 17:12:09.435274+00:00,-10771.382383530074
2025-04-21 17:12:10.134768+00:00,-10667.382383530074
2025-04-21 17:12:10.135178+00:00,-10667.382383530074
2025-04-21 17:12:10.154650+00:00,-10771.382383530074
2025-04-21 17:12:10.154977+00:00,-10563.382383530074
2025-04-21 17:12:10.313348+00:00,-10771.382383530074
2025-04-21 17:12:10.313674+00:00,-10667.382383530074
2025-04-21 17:12:10.334966+00:00,-10667.382383530074
2025-04-21 17:12:10.335293+00:00,-10771.382383530074
2025-04-21 17:12:10.454536+00:00,-10667.382383530074
2025-04-21 17:12:10.454895+00:00,-10667.382383530074
2025-04-21 17:12:10.455295+00:00,-10771.382383530074
2025-04-21 17:12:10.455580+00:00,-10563.382383530074
2025-04-21 17:12:10.795541+00:00,-10771.382383530074
2025-04-21 17:12:10.795880+00:00,-10667.382383530074
2025-04-21 17:12:10.813505+00:00,-10667.382383530074
2025-04-21 17:12:10.813831+00:00,-10771.382383530074
2025-04-21 17:12:11.036419+00:00,-10667.382383530074
2025-04-21 17:12:11.036803+00:00,-10667.382383530074
2025-04-21 17:12:11.037113+00:00,-10771.382383530074
2025-04-21 17:12:11.037418+00:00,-10563.382383530074
2025-04-21 17:12:11.175013+00:00,-10771.382383530074
2025-04-21 17:12:11.175338+00:00,-10667.382383530074
2025-04-21 17:12:11.214344+00:00,-10667.382383530074
2025-04-21 17:12:11.214670+00:00,-10771.382383530074
2025-04-21 17:12:11.735657+00:00,-10667.382383530074
2025-04-21 17:12:11.736018+00:00,-10667.382383530074
2025-04-21 17:12:11.755027+00:00,-10771.382383530074
2025-04-21 17:12:11.755353+00:00,-10563.382383530074
2025-04-21 17:12:11.875875+00:00,-10771.382383530074
2025-04-21 17:12:11.876201+00:00,-10667.382383530074
2025-04-21 17:12:11.894969+00:00,-10667.382383530074
2025-04-21 17:12:11.895295+00:00,-10771.382383530074
2025-04-21 17:12:14.274406+00:00,-10771.382383530074
2025-04-21 17:12:15.214880+00:00,-10875.382383530074
2025-04-21 17:12:19.035373+00:00,-10771.382383530074
2025-04-21 17:12:19.214538+00:00,-10875.382383530074
2025-04-21 17:12:19.274524+00:00,-10875.382383530074
2025-04-21 17:12:20.454784+00:00,-10875.382383530074
2025-04-21 17:12:20.556476+00:00,-10875.382383530074
2025-04-21 17:12:21.240246+00:00,-10875.382383530074
2025-04-21 17:12:31.427931+00:00,-10979.382383530074
2025-04-21 17:12:31.430921+00:00,-10979.382383530074
2025-04-21 17:12:31.753911+00:00,-10979.382383530074
2025-04-21 17:12:31.754328+00:00,-10875.382383530074
2025-04-21 17:12:31.774150+00:00,-10771.382383530074
2025-04-21 17:12:32.215825+00:00,-10771.382383530074
2025-04-21 17:12:33.154200+00:00,-10771.382383530074
2025-04-21 17:12:33.154535+00:00,-10771.382383530074
2025-04-21 17:12:33.173860+00:00,-10875.382383530074
2025-04-21 17:12:33.174186+00:00,-10667.382383530074
2025-04-21 17:12:33.314232+00:00,-10875.382383530074
2025-04-21 17:12:33.314557+00:00,-10771.382383530074
2025-04-21 17:12:33.334188+00:00,-10771.382383530074
2025-04-21 17:12:33.334514+00:00,-10771.382383530074
2025-04-21 17:12:33.493907+00:00,-10771.382383530074
2025-04-21 17:12:33.575940+00:00,-10251.382383530074
2025-04-21 17:12:33.576267+00:00,-10703.344709134093
2025-04-21 17:12:33.594609+00:00,-10807.844709134093
2025-04-21 17:12:33.594935+00:00,-10582.218657894216
2025-04-21 17:12:34.215216+00:00,-10686.218657894216
2025-04-21 17:12:35.733890+00:00,-10582.218657894216
2025-04-21 17:12:36.194318+00:00,-10582.218657894216
2025-04-21 17:12:36.234608+00:00,-10582.218657894216
2025-04-21 17:12:36.235019+00:00,-10582.218657894216
2025-04-21 17:12:36.415398+00:00,-10582.218657894216
2025-04-21 17:12:37.214880+00:00,-10582.218657894216
2025-04-21 17:12:46.355263+00:00,-10582.218657894216
2025-04-21 17:12:47.254571+00:00,-10582.218657894216
2025-04-21 17:12:55.815024+00:00,-10582.218657894216
2025-04-21 17:12:55.994837+00:00,-10478.218657894216
2025-04-21 17:12:55.995171+00:00,-10478.218657894216
2025-04-21 17:12:56.074018+00:00,-11518.218657894216
2025-04-21 17:12:56.074347+00:00,-10366.59260665434
2025-04-21 17:12:56.434271+00:00,-10395.069286325344
2025-04-21 17:12:56.515922+00:00,-10423.54618809472
2025-04-21 17:12:56.876967+00:00,-11573.04618809472
2025-04-21 17:12:56.877294+00:00,-10519.873718295225
2025-04-21 17:12:56.879085+00:00,-10548.850730056174
2025-04-21 17:12:56.879411+00:00,-10682.827959715125
2025-04-21 17:12:57.414049+00:00,-10682.827959715125
2025-04-21 17:12:58.834935+00:00,-10577.827959715125
2025-04-21 17:12:58.835265+00:00,-10577.827959715125
2025-04-21 17:12:59.116203+00:00,-10577.827959715125
2025-04-21 17:12:59.116530+00:00,-10472.827959715125
2025-04-21 17:13:02.436293+00:00,-10472.827959715125
2025-04-21 17:13:02.436629+00:00,-10472.827959715125
2025-04-21 17:13:02.741848+00:00,-10472.827959715125
2025-04-21 17:13:02.921753+00:00,-10472.827959715125
2025-04-21 17:13:03.339558+00:00,-11627.827959715125
2025-04-21 17:13:03.339903+00:00,-10569.60973133553
2025-04-21 17:13:03.461987+00:00,-10073.587068910787
2025-04-21 17:13:03.462310+00:00,-10743.041035376846
2025-04-21 17:13:03.693747+00:00,-10743.041035376846
2025-04-21 17:13:03.695144+00:00,-10743.041035376846
2025-04-21 17:13:03.974787+00:00,-10743.041035376846
2025-04-21 17:13:04.455301+00:00,-10743.041035376846
2025-04-21 17:13:05.514524+00:00,-10743.041035376846
2025-04-21 17:13:06.453468+00:00,-10743.041035376846
2025-04-21 17:13:14.074559+00:00,-10743.041035376846
2025-04-21 17:13:14.214619+00:00,-10743.041035376846
2025-04-21 17:13:14.454314+00:00,-10743.041035376846
2025-04-21 17:13:14.474787+00:00,-10743.041035376846
2025-04-21 17:13:25.054644+00:00,-10743.041035376846
2025-04-21 17:13:25.495479+00:00,-10743.041035376846
2025-04-21 17:13:25.654424+00:00,-10743.041035376846
2025-04-21 17:13:25.654753+00:00,-10743.041035376846
2025-04-21 17:13:25.934227+00:00,-10743.041035376846
2025-04-21 17:13:26.055852+00:00,-10848.541035376846
2025-04-21 17:13:26.056178+00:00,-10848.541035376846
2025-04-21 17:13:26.075032+00:00,-10426.541035376846
2025-04-21 17:13:26.075359+00:00,-10990.504823754021
2025-04-21 17:13:26.495638+00:00,-10971.681687792918
2025-04-21 17:13:31.473965+00:00,-10971.681687792918
2025-04-21 17:13:31.495417+00:00,-10444.181687792918
2025-04-21 17:13:31.495770+00:00,-10902.145646177712
2025-04-21 17:13:31.514774+00:00,-10902.145646177712
2025-04-21 17:13:31.515099+00:00,-10796.145646177712
2025-04-21 17:13:31.515401+00:00,-10796.145646177712
2025-04-21 17:13:45.661410+00:00,-10902.145646177712
2025-04-21 17:13:45.892105+00:00,-10902.145646177712
2025-04-21 17:13:45.910234+00:00,-10478.145646177712
2025-04-21 17:13:46.055404+00:00,-10831.609941400031
2025-04-21 17:13:46.055751+00:00,-11790.109941400031
2025-04-21 17:13:46.075850+00:00,-10610.715059046039
2025-04-21 17:13:46.534059+00:00,-10639.193539804703
2025-04-21 17:13:46.534519+00:00,-10667.672220742355
2025-04-21 17:13:48.013696+00:00,-10667.672220742355
2025-04-21 17:13:48.535290+00:00,-10667.672220742355
2025-04-21 17:13:56.675649+00:00,-10774.672220742355
2025-04-21 17:13:56.676068+00:00,-10774.672220742355
2025-04-21 17:13:56.695113+00:00,-10774.672220742355
2025-04-21 17:13:56.695439+00:00,-10881.672220742355
2025-04-21 17:14:00.914316+00:00,-10881.672220742355
2025-04-21 17:14:01.533679+00:00,-10881.672220742355
2025-04-21 17:14:01.755533+00:00,-10881.672220742355
2025-04-21 17:14:02.533313+00:00,-10881.672220742355
2025-04-21 17:14:03.673887+00:00,-10881.672220742355
2025-04-21 17:14:04.536813+00:00,-10881.672220742355
2025-04-21 17:14:17.174142+00:00,-10774.672220742355
2025-04-21 17:14:17.174532+00:00,-10774.672220742355
2025-04-21 17:14:17.214385+00:00,-10774.672220742355
2025-04-21 17:14:17.214716+00:00,-10667.672220742355
2025-04-21 17:14:17.613637+00:00,-10774.672220742355
2025-04-21 17:14:17.613968+00:00,-10774.672220742355
2025-04-21 17:14:17.634992+00:00,-10774.672220742355
2025-04-21 17:14:17.635319+00:00,-10881.672220742355
2025-04-21 17:14:21.254395+00:00,-10774.672220742355
2025-04-21 17:14:21.254791+00:00,-10774.672220742355
2025-04-21 17:14:21.255062+00:00,-10774.672220742355
2025-04-21 17:14:21.255322+00:00,-10667.672220742355
2025-04-21 17:14:22.673960+00:00,-10774.672220742355
2025-04-21 17:14:22.674286+00:00,-10774.672220742355
2025-04-21 17:14:22.715285+00:00,-10774.672220742355
2025-04-21 17:14:22.715610+00:00,-10881.672220742355
2025-04-21 17:14:48.654426+00:00,-10881.672220742355
2025-04-21 17:14:48.654828+00:00,-10881.672220742355
2025-04-21 17:14:48.696282+00:00,-10774.672220742355
2025-04-21 17:14:48.696633+00:00,-10774.672220742355
2025-04-21 17:14:48.734865+00:00,-10774.672220742355
2025-04-21 17:14:48.735195+00:00,-10667.672220742355
2025-04-21 17:14:58.535082+00:00,-10774.672220742355
2025-04-21 17:14:58.535490+00:00,-10774.672220742355
2025-04-21 17:14:58.554787+00:00,-10774.672220742355
2025-04-21 17:14:58.555123+00:00,-10881.672220742355
2025-04-21 17:14:59.016162+00:00,-10774.672220742355
2025-04-21 17:14:59.016500+00:00,-10774.672220742355
2025-04-21 17:14:59.016807+00:00,-10774.672220742355
2025-04-21 17:14:59.017090+00:00,-10667.672220742355
2025-04-21 17:14:59.514925+00:00,-10774.672220742355
2025-04-21 17:14:59.515252+00:00,-10774.672220742355
2025-04-21 17:14:59.534125+00:00,-10774.672220742355
2025-04-21 17:14:59.534451+00:00,-10881.672220742355
2025-04-21 17:15:04.954757+00:00,-10881.672220742355
2025-04-21 17:15:05.233288+00:00,-10881.672220742355
2025-04-21 17:15:07.634851+00:00,-10881.672220742355
2025-04-21 17:15:07.635193+00:00,-10881.672220742355
2025-04-21 17:15:07.714797+00:00,-10881.672220742355
2025-04-21 17:15:08.233350+00:00,-10881.672220742355
2025-04-21 17:15:08.314181+00:00,-10881.672220742355
2025-04-21 17:15:09.233719+00:00,-10881.672220742355
2025-04-21 17:15:10.214933+00:00,-10881.672220742355
2025-04-21 17:15:10.255062+00:00,-10988.672220742355
2025-04-21 17:15:12.015043+00:00,-11095.672220742355
2025-04-21 17:15:12.015374+00:00,-11095.672220742355
2025-04-21 17:15:12.114174+00:00,-11095.672220742355
2025-04-21 17:15:12.114499+00:00,-11095.672220742355
2025-04-21 17:15:13.634257+00:00,-11095.672220742355
2025-04-21 17:15:14.053715+00:00,-11095.672220742355
2025-04-21 17:15:24.573842+00:00,-11095.672220742355
2025-04-21 17:15:24.574226+00:00,-11095.672220742355
2025-04-21 17:15:24.594466+00:00,-11095.672220742355
2025-04-21 17:15:24.594792+00:00,-10988.672220742355
2025-04-21 17:15:24.734377+00:00,-10881.672220742355
2025-04-21 17:15:24.953954+00:00,-10881.672220742355
2025-04-21 17:15:27.855591+00:00,-10881.672220742355
2025-04-21 17:15:27.954790+00:00,-10881.672220742355
2025-04-21 17:15:27.975073+00:00,-10881.672220742355
2025-04-21 17:15:28.956623+00:00,-10881.672220742355
2025-04-21 17:15:30.075702+00:00,-10881.672220742355
2025-04-21 17:15:30.956076+00:00,-10881.672220742355
2025-04-21 17:15:31.254943+00:00,-10881.672220742355
2025-04-21 17:15:31.955312+00:00,-10881.672220742355
2025-04-21 17:15:34.056481+00:00,-10881.672220742355
2025-04-21 17:15:34.953386+00:00,-10881.672220742355
2025-04-21 17:15:37.773547+00:00,-10881.672220742355
2025-04-21 17:15:37.933311+00:00,-10881.672220742355
2025-04-21 17:15:41.675482+00:00,-10881.672220742355
2025-04-21 17:15:42.636066+00:00,-10881.672220742355
2025-04-21 17:15:42.715143+00:00,-10988.672220742355
2025-04-21 17:15:42.735840+00:00,-10988.672220742355
2025-04-21 17:15:42.794314+00:00,-10988.672220742355
2025-04-21 17:15:42.814860+00:00,-11095.672220742355
2025-04-21 17:15:48.113646+00:00,-11095.672220742355
2025-04-21 17:15:48.634581+00:00,-11095.672220742355
2025-04-21 17:15:49.614753+00:00,-11095.672220742355
2025-04-21 17:15:49.634733+00:00,-11095.672220742355
2025-04-21 17:16:03.535609+00:00,-10988.672220742355
2025-04-21 17:16:03.536037+00:00,-10988.672220742355
2025-04-21 17:16:03.574590+00:00,-11095.672220742355
2025-04-21 17:16:03.574917+00:00,-10881.672220742355
2025-04-21 17:16:03.814283+00:00,-10881.672220742355
2025-04-21 17:16:04.634914+00:00,-10881.672220742355
2025-04-21 17:16:06.614934+00:00,-10881.672220742355
2025-04-21 17:16:06.654893+00:00,-10881.672220742355
2025-04-21 17:16:06.915488+00:00,-10988.672220742355
2025-04-21 17:16:06.915837+00:00,-10988.672220742355
2025-04-21 17:16:06.934904+00:00,-10988.672220742355
2025-04-21 17:16:06.935231+00:00,-11095.672220742355
2025-04-21 17:16:10.014132+00:00,-10988.672220742355
2025-04-21 17:16:10.014488+00:00,-10988.672220742355
2025-04-21 17:16:10.034620+00:00,-10988.672220742355
2025-04-21 17:16:10.037305+00:00,-10881.672220742355
2025-04-21 17:16:13.915159+00:00,-10881.672220742355
2025-04-21 17:16:14.654611+00:00,-10881.672220742355
2025-04-21 17:16:14.754563+00:00,-10881.672220742355
2025-04-21 17:16:15.654172+00:00,-10881.672220742355
2025-04-21 17:16:20.755548+00:00,-10774.672220742355
2025-04-21 17:16:20.755970+00:00,-10774.672220742355
2025-04-21 17:16:20.794424+00:00,-10774.672220742355
2025-04-21 17:16:20.794751+00:00,-10667.672220742355
2025-04-21 17:16:20.915352+00:00,-10774.672220742355
2025-04-21 17:16:20.915679+00:00,-10774.672220742355
2025-04-21 17:16:20.953874+00:00,-10774.672220742355
2025-04-21 17:16:20.954205+00:00,-10881.672220742355
2025-04-21 17:16:21.714635+00:00,-10774.672220742355
2025-04-21 17:16:21.715008+00:00,-10774.672220742355
2025-04-21 17:16:21.715271+00:00,-10774.672220742355
2025-04-21 17:16:21.715578+00:00,-10667.672220742355
2025-04-21 17:16:26.336050+00:00,-10667.672220742355
2025-04-21 17:16:26.654130+00:00,-10667.672220742355
2025-04-21 17:16:26.715008+00:00,-10667.672220742355
2025-04-21 17:16:26.715334+00:00,-10667.672220742355
2025-04-21 17:16:26.895064+00:00,-10667.672220742355
2025-04-21 17:16:27.655385+00:00,-10560.672220742355
2025-04-21 17:16:29.813355+00:00,-10667.672220742355
2025-04-21 17:16:30.654725+00:00,-10560.672220742355
2025-04-21 17:16:36.635470+00:00,-10667.672220742355
2025-04-21 17:16:36.756271+00:00,-10560.672220742355
2025-04-21 17:16:37.054898+00:00,-10560.672220742355
2025-04-21 17:16:37.535651+00:00,-10025.672220742355
2025-04-21 17:16:37.535993+00:00,-10491.127950930586
2025-04-21 17:16:37.734859+00:00,-10491.127950930586
2025-04-21 17:16:37.735187+00:00,-10491.127950930586
2025-04-21 17:16:37.815785+00:00,-10491.127950930586
2025-04-21 17:16:38.135790+00:00,-10491.127950930586
2025-04-21 17:16:38.136117+00:00,-10491.127950930586
2025-04-21 17:16:38.214198+00:00,-10383.627950930586
2025-04-21 17:16:38.214524+00:00,-10598.627950930586
2025-04-21 17:16:38.515343+00:00,-10383.627950930586
2025-04-21 17:16:38.515670+00:00,-10491.127950930586
2025-04-21 17:16:38.713675+00:00,-10491.127950930586
2025-04-21 17:16:38.714002+00:00,-10491.127950930586
2025-04-21 17:16:41.234942+00:00,-10491.127950930586
2025-04-21 17:16:41.235330+00:00,-10491.127950930586
2025-04-21 17:16:41.254640+00:00,-10383.627950930586
2025-04-21 17:16:41.254968+00:00,-10598.627950930586
2025-04-21 17:16:41.593810+00:00,-10383.627950930586
2025-04-21 17:16:41.594137+00:00,-10491.127950930586
2025-04-21 17:16:41.613615+00:00,-10491.127950930586
2025-04-21 17:16:41.613941+00:00,-10491.127950930586
2025-04-21 17:16:43.114805+00:00,-10491.127950930586
2025-04-21 17:16:43.133968+00:00,-10383.627950930586
2025-04-21 17:16:43.194136+00:00,-10383.627950930586
2025-04-21 17:16:43.194544+00:00,-10598.627950930586
2025-04-21 17:16:44.114357+00:00,-10383.627950930586
2025-04-21 17:16:44.114699+00:00,-10491.127950930586
2025-04-21 17:16:44.115001+00:00,-10491.127950930586
2025-04-21 17:16:44.115262+00:00,-10491.127950930586
2025-04-21 17:16:52.014998+00:00,-10491.127950930586
2025-04-21 17:16:52.015413+00:00,-10491.127950930586
2025-04-21 17:16:52.015803+00:00,-10383.627950930586
2025-04-21 17:16:52.016076+00:00,-10598.627950930586
2025-04-21 17:16:55.233728+00:00,-10383.627950930586
2025-04-21 17:16:55.234107+00:00,-10491.127950930586
2025-04-21 17:16:55.254559+00:00,-10491.127950930586
2025-04-21 17:16:55.254886+00:00,-10491.127950930586
2025-04-21 17:16:55.334125+00:00,-10491.127950930586
2025-04-21 17:16:55.334468+00:00,-10491.127950930586
2025-04-21 17:16:55.334865+00:00,-10383.627950930586
