0,1
2025-04-21 14:07:30.525977+00:00,16
2025-04-21 14:09:28.235914+00:00,16
2025-04-21 14:13:00.914899+00:00,16
2025-04-21 14:14:33.588555+00:00,16
2025-04-21 14:14:35.615172+00:00,16
2025-04-21 14:19:49.014957+00:00,16
2025-04-21 14:19:51.013716+00:00,16
2025-04-21 14:19:57.354834+00:00,16
2025-04-21 14:19:58.655186+00:00,16
2025-04-21 14:19:58.695191+00:00,16
2025-04-21 14:20:01.382129+00:00,16
2025-04-21 14:20:11.435347+00:00,16
2025-04-21 14:21:02.934448+00:00,16
2025-04-21 14:21:39.653641+00:00,16
2025-04-21 14:21:41.294628+00:00,16
2025-04-21 14:21:41.815028+00:00,16
2025-04-21 14:21:49.576714+00:00,16
2025-04-21 14:21:49.578768+00:00,16
2025-04-21 14:21:52.734002+00:00,16
2025-04-21 14:22:18.396901+00:00,16
2025-04-21 14:22:18.875819+00:00,16
2025-04-21 14:22:58.715365+00:00,16
2025-04-21 14:23:03.052949+00:00,16
2025-04-21 14:23:03.595932+00:00,16
2025-04-21 14:23:45.054665+00:00,16
2025-04-21 14:25:40.733717+00:00,16
2025-04-21 14:26:03.475265+00:00,16
2025-04-21 14:26:17.515171+00:00,16
2025-04-21 14:26:22.756044+00:00,16
2025-04-21 14:26:44.554556+00:00,16
2025-04-21 14:27:03.174711+00:00,16
2025-04-21 14:27:03.195107+00:00,16
2025-04-21 14:27:04.295949+00:00,16
2025-04-21 14:27:04.314485+00:00,16
2025-04-21 14:27:54.994445+00:00,16
2025-04-21 14:27:59.355171+00:00,16
2025-04-21 14:27:59.356138+00:00,16
2025-04-21 14:28:05.858570+00:00,16
2025-04-21 14:28:40.593751+00:00,16
2025-04-21 14:28:40.594071+00:00,16
2025-04-21 14:28:40.614510+00:00,16
2025-04-21 14:28:46.114794+00:00,16
2025-04-21 14:28:46.155101+00:00,16
2025-04-21 14:28:47.715085+00:00,16
2025-04-21 14:29:26.853877+00:00,16
2025-04-21 14:29:37.375689+00:00,16
2025-04-21 14:29:37.376457+00:00,16
2025-04-21 14:29:39.496132+00:00,16
2025-04-21 14:29:44.014866+00:00,16
2025-04-21 14:31:07.294316+00:00,16
2025-04-21 14:31:07.313311+00:00,16
2025-04-21 14:31:28.234549+00:00,16
2025-04-21 14:31:29.155917+00:00,16
2025-04-21 14:31:33.314805+00:00,16
2025-04-21 14:31:33.835768+00:00,16
2025-04-21 14:31:33.855133+00:00,16
2025-04-21 14:32:03.093653+00:00,16
2025-04-21 14:32:05.474648+00:00,16
2025-04-21 14:32:11.635566+00:00,16
2025-04-21 14:32:13.133763+00:00,16
2025-04-21 14:32:14.554996+00:00,16
2025-04-21 14:32:14.694069+00:00,16
2025-04-21 14:33:14.395185+00:00,16
2025-04-21 14:35:38.595141+00:00,16
2025-04-21 14:35:48.474572+00:00,16
2025-04-21 14:36:08.954405+00:00,16
2025-04-21 14:36:12.375311+00:00,16
2025-04-21 14:37:02.495374+00:00,16
2025-04-21 14:37:03.534359+00:00,16
2025-04-21 14:37:03.574893+00:00,16
2025-04-21 14:37:04.894425+00:00,16
2025-04-21 14:37:17.016810+00:00,16
2025-04-21 14:37:23.695350+00:00,16
2025-04-21 14:37:28.155355+00:00,16
2025-04-21 14:38:34.674769+00:00,16
2025-04-21 14:38:34.754476+00:00,16
2025-04-21 14:38:34.955037+00:00,16
2025-04-21 14:38:34.955363+00:00,16
2025-04-21 14:38:42.175398+00:00,16
2025-04-21 14:38:42.195753+00:00,16
2025-04-21 14:38:43.695850+00:00,16
2025-04-21 14:38:45.734699+00:00,16
2025-04-21 14:38:48.094665+00:00,16
2025-04-21 14:38:48.335667+00:00,16
2025-04-21 14:39:01.874339+00:00,16
2025-04-21 14:39:11.855656+00:00,16
2025-04-21 14:39:23.034902+00:00,16
2025-04-21 14:39:51.896099+00:00,16
2025-04-21 14:40:35.154959+00:00,16
2025-04-21 14:40:35.433998+00:00,16
2025-04-21 14:40:35.434324+00:00,16
2025-04-21 14:41:00.095766+00:00,16
2025-04-21 14:41:15.034504+00:00,16
2025-04-21 14:41:29.855501+00:00,16
2025-04-21 14:42:00.135234+00:00,16
2025-04-21 14:42:00.135606+00:00,16
2025-04-21 14:42:02.859488+00:00,16
2025-04-21 14:42:25.155452+00:00,16
2025-04-21 14:43:30.675106+00:00,16
2025-04-21 14:43:31.113986+00:00,16
2025-04-21 14:43:31.693458+00:00,16
2025-04-21 14:43:32.634580+00:00,16
2025-04-21 14:43:38.574591+00:00,16
2025-04-21 14:43:38.594190+00:00,16
2025-04-21 14:43:58.334778+00:00,16
2025-04-21 14:44:06.453152+00:00,16
2025-04-21 14:44:06.634625+00:00,16
2025-04-21 14:44:06.775262+00:00,16
2025-04-21 14:44:18.834564+00:00,16
2025-04-21 14:44:20.293550+00:00,16
2025-04-21 14:44:28.913905+00:00,16
2025-04-21 14:44:29.135199+00:00,16
2025-04-21 14:44:31.574472+00:00,16
2025-04-21 14:44:31.715021+00:00,16
2025-04-21 14:44:31.715347+00:00,16
2025-04-21 14:44:35.254454+00:00,16
2025-04-21 14:45:11.353681+00:00,16
2025-04-21 14:45:30.115411+00:00,16
2025-04-21 14:45:32.738984+00:00,16
2025-04-21 14:46:48.957168+00:00,16
2025-04-21 14:46:55.935110+00:00,16
2025-04-21 14:47:06.576272+00:00,16
2025-04-21 14:47:06.894161+00:00,16
2025-04-21 14:47:20.355391+00:00,16
2025-04-21 14:47:20.635515+00:00,16
2025-04-21 14:47:27.075873+00:00,16
2025-04-21 14:47:27.256296+00:00,16
2025-04-21 14:47:28.876033+00:00,16
2025-04-21 14:47:29.354867+00:00,16
2025-04-21 14:48:03.116402+00:00,16
2025-04-21 14:48:09.335392+00:00,16
2025-04-21 14:48:09.575700+00:00,16
2025-04-21 14:48:26.174483+00:00,16
2025-04-21 14:48:26.595345+00:00,16
2025-04-21 14:50:47.915505+00:00,16
2025-04-21 14:50:50.396371+00:00,16
2025-04-21 14:50:50.635550+00:00,16
2025-04-21 14:50:55.835142+00:00,16
2025-04-21 14:52:19.036854+00:00,16
2025-04-21 14:54:19.754787+00:00,16
2025-04-21 14:54:20.455124+00:00,16
2025-04-21 14:55:10.956609+00:00,16
2025-04-21 14:55:10.957006+00:00,16
