timestamp,price
2025-04-21 13:29:37.815482+00:00,12
2025-04-21 13:29:37.894390+00:00,12
2025-04-21 13:29:42.974897+00:00,12
2025-04-21 13:29:44.434755+00:00,12
2025-04-21 13:30:00.375195+00:00,12
2025-04-21 13:30:10.356072+00:00,12
2025-04-21 13:30:45.840592+00:00,12
2025-04-21 13:31:11.594960+00:00,12
2025-04-21 13:34:03.429167+00:00,12
2025-04-21 13:36:12.357618+00:00,12
2025-04-21 13:38:00.434258+00:00,12
2025-04-21 13:38:01.294684+00:00,12
2025-04-21 13:38:10.915007+00:00,12
2025-04-21 13:38:11.175260+00:00,12
2025-04-21 13:38:15.178474+00:00,12
2025-04-21 13:40:57.722267+00:00,12
2025-04-21 13:43:29.117797+00:00,13
2025-04-21 13:43:40.079800+00:00,13
2025-04-21 14:00:43.755321+00:00,13
2025-04-21 14:01:06.016139+00:00,13
2025-04-21 14:01:06.295218+00:00,13
2025-04-21 14:01:20.737222+00:00,13
2025-04-21 14:01:25.437294+00:00,13
2025-04-21 14:02:16.795035+00:00,13
2025-04-21 14:02:18.413531+00:00,13
2025-04-21 14:02:20.254405+00:00,13
2025-04-21 14:02:21.414982+00:00,13
2025-04-21 14:02:38.275746+00:00,13
2025-04-21 14:02:39.855122+00:00,13
2025-04-21 14:03:04.814944+00:00,13
2025-04-21 14:03:10.075263+00:00,13
2025-04-21 14:03:31.835413+00:00,13
2025-04-21 14:03:38.055284+00:00,13
2025-04-21 14:03:40.574861+00:00,13
2025-04-21 14:14:33.588555+00:00,13
2025-04-21 14:19:50.974903+00:00,15
2025-04-21 14:19:57.335154+00:00,12
2025-04-21 14:19:58.695191+00:00,12
2025-04-21 14:20:00.815730+00:00,12
2025-04-21 14:20:01.553616+00:00,10
2025-04-21 14:20:02.156811+00:00,10
2025-04-21 14:20:03.014434+00:00,10
2025-04-21 14:20:03.815810+00:00,10
2025-04-21 14:20:03.816146+00:00,10
2025-04-21 14:21:48.439965+00:00,10
2025-04-21 14:22:18.396532+00:00,10
2025-04-21 14:25:39.074508+00:00,10
2025-04-21 14:25:39.773792+00:00,10
2025-04-21 14:25:47.974706+00:00,10
2025-04-21 14:27:03.635362+00:00,10
2025-04-21 14:27:04.296375+00:00,10
2025-04-21 14:27:06.395523+00:00,10
2025-04-21 14:27:06.974813+00:00,10
2025-04-21 14:27:37.422128+00:00,10
2025-04-21 14:27:47.495198+00:00,10
2025-04-21 14:27:54.994445+00:00,10
2025-04-21 14:27:55.314835+00:00,10
2025-04-21 14:27:56.577899+00:00,10
2025-04-21 14:27:57.795617+00:00,10
2025-04-21 14:27:58.184749+00:00,10
2025-04-21 14:27:59.356138+00:00,10
2025-04-21 14:28:04.538622+00:00,10
2025-04-21 14:28:05.858895+00:00,10
2025-04-21 14:28:07.116390+00:00,10
2025-04-21 14:28:33.655446+00:00,10
2025-04-21 14:28:40.236613+00:00,10
2025-04-21 14:28:46.115139+00:00,10
2025-04-21 14:29:04.735495+00:00,10
2025-04-21 14:29:37.375689+00:00,11
2025-04-21 14:29:37.376102+00:00,10
2025-04-21 14:31:07.294316+00:00,10
2025-04-21 14:31:50.294906+00:00,10
2025-04-21 14:32:03.093653+00:00,10
2025-04-21 14:32:05.454809+00:00,10
2025-04-21 14:32:11.834311+00:00,10
2025-04-21 14:32:13.035402+00:00,10
2025-04-21 14:32:14.554996+00:00,10
2025-04-21 14:32:16.194689+00:00,10
2025-04-21 14:32:29.913569+00:00,11
2025-04-21 14:33:14.360781+00:00,11
2025-04-21 14:33:14.361178+00:00,10
2025-04-21 14:34:02.555785+00:00,10
2025-04-21 14:36:07.913894+00:00,12
2025-04-21 14:36:08.954405+00:00,12
2025-04-21 14:36:10.334339+00:00,12
2025-04-21 14:36:10.636129+00:00,10
2025-04-21 14:36:11.175018+00:00,10
2025-04-21 14:36:11.674472+00:00,10
2025-04-21 14:36:12.117527+00:00,10
2025-04-21 14:36:12.375311+00:00,10
2025-04-21 14:36:14.177206+00:00,10
2025-04-21 14:36:14.454923+00:00,10
2025-04-21 14:36:16.416298+00:00,10
2025-04-21 14:36:16.834644+00:00,10
2025-04-21 14:36:17.435657+00:00,10
2025-04-21 14:36:18.114904+00:00,10
2025-04-21 14:36:18.315822+00:00,10
2025-04-21 14:36:19.015655+00:00,10
2025-04-21 14:36:19.216015+00:00,10
2025-04-21 14:37:02.495374+00:00,10
2025-04-21 14:37:03.534683+00:00,10
2025-04-21 14:37:04.894425+00:00,10
2025-04-21 14:37:16.521997+00:00,10
2025-04-21 14:37:17.017136+00:00,10
2025-04-21 14:37:17.662066+00:00,10
2025-04-21 14:37:23.714834+00:00,10
2025-04-21 14:37:33.134845+00:00,10
2025-04-21 14:38:33.346100+00:00,10
2025-04-21 14:38:34.934458+00:00,10
2025-04-21 14:38:36.775211+00:00,10
2025-04-21 14:38:43.674925+00:00,10
2025-04-21 14:38:45.734699+00:00,10
2025-04-21 14:38:47.235895+00:00,10
2025-04-21 14:38:48.314193+00:00,10
2025-04-21 14:39:01.714932+00:00,11
2025-04-21 14:39:05.134458+00:00,11
2025-04-21 14:39:05.214783+00:00,10
2025-04-21 14:39:40.628168+00:00,10
2025-04-21 14:40:16.703296+00:00,10
2025-04-21 14:41:50.855317+00:00,10
2025-04-21 14:42:00.135234+00:00,13
2025-04-21 14:42:00.135606+00:00,10
2025-04-21 14:42:01.934237+00:00,10
2025-04-21 14:42:02.616456+00:00,10
2025-04-21 14:42:03.034402+00:00,10
2025-04-21 14:42:45.038228+00:00,10
2025-04-21 14:42:45.776002+00:00,10
2025-04-21 14:42:46.955732+00:00,10
2025-04-21 14:42:54.156697+00:00,10
2025-04-21 14:43:30.556908+00:00,10
2025-04-21 14:43:30.675431+00:00,10
2025-04-21 14:43:30.955115+00:00,10
2025-04-21 14:43:31.114312+00:00,10
2025-04-21 14:43:31.535564+00:00,10
2025-04-21 14:43:31.634840+00:00,10
2025-04-21 14:43:32.475388+00:00,10
2025-04-21 14:43:32.574968+00:00,10
2025-04-21 14:43:35.655045+00:00,10
2025-04-21 14:43:36.275062+00:00,10
2025-04-21 14:43:36.355426+00:00,10
2025-04-21 14:43:38.574591+00:00,10
2025-04-21 14:43:56.215859+00:00,10
2025-04-21 14:43:58.294391+00:00,10
2025-04-21 14:43:59.135969+00:00,10
2025-04-21 14:44:05.496003+00:00,10
2025-04-21 14:44:06.314640+00:00,10
2025-04-21 14:44:06.395305+00:00,10
2025-04-21 14:44:06.634922+00:00,10
2025-04-21 14:44:06.775589+00:00,10
2025-04-21 14:44:06.974911+00:00,10
2025-04-21 14:44:28.735065+00:00,14
2025-04-21 14:44:28.735428+00:00,10
2025-04-21 14:44:28.936335+00:00,10
2025-04-21 14:44:29.337306+00:00,10
2025-04-21 14:44:29.534904+00:00,10
2025-04-21 14:44:31.554366+00:00,10
2025-04-21 14:44:31.734888+00:00,10
2025-04-21 14:44:34.615981+00:00,10
2025-04-21 14:44:34.995884+00:00,10
2025-04-21 14:44:35.193611+00:00,10
2025-04-21 14:44:35.194033+00:00,9
2025-04-21 14:44:36.835348+00:00,9
2025-04-21 14:44:53.495783+00:00,9
2025-04-21 14:45:10.556492+00:00,13
2025-04-21 14:45:20.594690+00:00,13
2025-04-21 14:45:20.616114+00:00,9
2025-04-21 14:45:30.096279+00:00,9
2025-04-21 14:45:30.214789+00:00,9
2025-04-21 14:45:32.094642+00:00,9
2025-04-21 14:45:32.739310+00:00,9
2025-04-21 14:45:32.896177+00:00,9
2025-04-21 14:45:58.735995+00:00,9
2025-04-21 14:46:00.257744+00:00,9
2025-04-21 14:46:00.756803+00:00,9
2025-04-21 14:46:04.596752+00:00,8
2025-04-21 14:46:04.597077+00:00,8
2025-04-21 14:46:47.954655+00:00,9
2025-04-21 14:46:48.055794+00:00,9
2025-04-21 14:46:48.175941+00:00,9
2025-04-21 14:46:48.676337+00:00,9
2025-04-21 14:46:48.835461+00:00,9
2025-04-21 14:46:48.957168+00:00,9
2025-04-21 14:46:49.096833+00:00,9
2025-04-21 14:46:52.195122+00:00,9
2025-04-21 14:46:55.935110+00:00,9
2025-04-21 14:46:56.276168+00:00,9
2025-04-21 14:47:06.135495+00:00,9
2025-04-21 14:47:06.576002+00:00,9
2025-04-21 14:47:06.854294+00:00,9
2025-04-21 14:47:11.496960+00:00,9
2025-04-21 14:47:15.796162+00:00,9
2025-04-21 14:47:17.575448+00:00,9
2025-04-21 14:47:20.414416+00:00,9
2025-04-21 14:47:20.635855+00:00,9
2025-04-21 14:47:25.896268+00:00,9
2025-04-21 14:47:27.059347+00:00,9
2025-04-21 14:47:27.256296+00:00,9
2025-04-21 14:47:28.875329+00:00,9
2025-04-21 14:47:29.354867+00:00,9
2025-04-21 14:47:39.515136+00:00,14
2025-04-21 14:47:47.511672+00:00,10
2025-04-21 14:48:03.116402+00:00,10
2025-04-21 14:48:09.335392+00:00,15
2025-04-21 14:48:09.335795+00:00,10
2025-04-21 14:48:09.595176+00:00,10
2025-04-21 14:48:10.975753+00:00,10
2025-04-21 14:48:13.395221+00:00,10
2025-04-21 14:48:26.162124+00:00,10
2025-04-21 14:48:26.595671+00:00,10
2025-04-21 14:49:51.199813+00:00,8
2025-04-21 14:49:53.435426+00:00,8
2025-04-21 14:50:47.955650+00:00,12
2025-04-21 14:50:50.075413+00:00,12
2025-04-21 14:50:50.396371+00:00,12
2025-04-21 14:50:50.635550+00:00,12
2025-04-21 14:50:50.795631+00:00,12
2025-04-21 14:50:55.835509+00:00,12
2025-04-21 14:51:35.237994+00:00,12
2025-04-21 14:51:35.836474+00:00,12
2025-04-21 14:52:35.587393+00:00,15
2025-04-21 14:52:35.597380+00:00,11
2025-04-21 14:52:36.315054+00:00,11
2025-04-21 14:53:06.379758+00:00,11
2025-04-21 14:53:25.355780+00:00,11
2025-04-21 14:53:27.043834+00:00,11
2025-04-21 14:53:30.075107+00:00,11
2025-04-21 14:54:17.615671+00:00,14
2025-04-21 14:54:17.616086+00:00,10
2025-04-21 14:54:19.755102+00:00,10
2025-04-21 14:54:20.455450+00:00,10
2025-04-21 14:54:20.636578+00:00,10
2025-04-21 14:54:56.136422+00:00,10
2025-04-21 14:55:10.975080+00:00,10
2025-04-21 14:55:12.995752+00:00,10
2025-04-21 14:55:16.578129+00:00,10
2025-04-21 14:55:18.134259+00:00,10
2025-04-21 14:55:18.736327+00:00,10
2025-04-21 14:55:19.616688+00:00,10
2025-04-21 14:55:19.735849+00:00,10
2025-04-21 14:55:20.934898+00:00,10
2025-04-21 14:55:21.315040+00:00,10
2025-04-21 14:55:25.335522+00:00,10
2025-04-21 14:55:40.058475+00:00,13
2025-04-21 14:55:46.616290+00:00,13
2025-04-21 14:55:50.396071+00:00,13
2025-04-21 14:55:50.397115+00:00,9
2025-04-21 14:55:53.094937+00:00,9
2025-04-21 14:57:00.156771+00:00,9
2025-04-21 14:58:29.735085+00:00,9
2025-04-21 14:58:38.474796+00:00,9
2025-04-21 14:58:38.596322+00:00,9
2025-04-21 14:58:45.195604+00:00,9
2025-04-21 14:58:45.756574+00:00,9
2025-04-21 14:58:46.655638+00:00,9
2025-04-21 14:58:54.237211+00:00,9
2025-04-21 14:59:09.855157+00:00,9
2025-04-21 14:59:31.157104+00:00,12
2025-04-21 15:00:00.054834+00:00,12
2025-04-21 15:00:05.036365+00:00,12
2025-04-21 15:00:05.036723+00:00,8
2025-04-21 15:00:05.435506+00:00,8
2025-04-21 15:00:05.835435+00:00,8
2025-04-21 15:00:12.655936+00:00,8
2025-04-21 15:00:38.735456+00:00,8
2025-04-21 15:00:38.935634+00:00,8
2025-04-21 15:00:39.075966+00:00,8
2025-04-21 15:00:40.456326+00:00,8
2025-04-21 15:00:41.516074+00:00,8
2025-04-21 15:00:43.935174+00:00,8
2025-04-21 15:00:56.130324+00:00,8
2025-04-21 15:01:06.762143+00:00,8
2025-04-21 15:01:57.220248+00:00,8
2025-04-21 15:02:04.881101+00:00,8
2025-04-21 15:02:19.882370+00:00,8
2025-04-21 15:02:22.116881+00:00,8
2025-04-21 15:02:22.215651+00:00,8
2025-04-21 15:02:32.290233+00:00,8
2025-04-21 15:02:32.549831+00:00,8
2025-04-21 15:02:36.984024+00:00,8
2025-04-21 15:02:41.954453+00:00,8
2025-04-21 15:02:49.162417+00:00,8
2025-04-21 15:02:56.735310+00:00,8
2025-04-21 15:03:16.236739+00:00,8
2025-04-21 15:03:19.615004+00:00,8
2025-04-21 15:03:44.655550+00:00,8
2025-04-21 15:03:44.915451+00:00,8
2025-04-21 15:04:05.457152+00:00,8
2025-04-21 15:04:45.456121+00:00,8
2025-04-21 15:05:54.048630+00:00,12
2025-04-21 15:05:54.058804+00:00,8
2025-04-21 15:05:54.235340+00:00,8
2025-04-21 15:05:59.435599+00:00,8
2025-04-21 15:06:41.569879+00:00,8
2025-04-21 15:06:43.675144+00:00,8
2025-04-21 15:06:50.377580+00:00,8
2025-04-21 15:06:51.736388+00:00,8
2025-04-21 15:07:00.017884+00:00,8
2025-04-21 15:07:03.454904+00:00,8
2025-04-21 15:07:04.460955+00:00,8
2025-04-21 15:07:19.157603+00:00,8
2025-04-21 15:07:22.766289+00:00,10
2025-04-21 15:07:25.974920+00:00,10
2025-04-21 15:07:58.255947+00:00,10
2025-04-21 15:08:02.214960+00:00,10
2025-04-21 15:08:02.715610+00:00,10
2025-04-21 15:08:04.896392+00:00,10
2025-04-21 15:08:05.175487+00:00,10
2025-04-21 15:08:08.434737+00:00,10
2025-04-21 15:08:09.234926+00:00,10
2025-04-21 15:08:11.235912+00:00,10
2025-04-21 15:08:11.576570+00:00,10
2025-04-21 15:08:13.376187+00:00,10
2025-04-21 15:08:13.654900+00:00,10
2025-04-21 15:08:14.376204+00:00,10
2025-04-21 15:08:23.642283+00:00,10
2025-04-21 15:08:37.836121+00:00,10
2025-04-21 15:08:54.921124+00:00,10
2025-04-21 15:09:20.235448+00:00,10
2025-04-21 15:09:23.177491+00:00,10
2025-04-21 15:09:27.556334+00:00,10
2025-04-21 15:09:27.676155+00:00,10
2025-04-21 15:09:29.275489+00:00,10
2025-04-21 15:09:30.175563+00:00,10
2025-04-21 15:09:30.555679+00:00,10
2025-04-21 15:09:30.975915+00:00,10
2025-04-21 15:09:31.076539+00:00,10
2025-04-21 15:09:31.235123+00:00,10
2025-04-21 15:09:31.695611+00:00,10
2025-04-21 15:09:31.774732+00:00,10
2025-04-21 15:09:32.215318+00:00,10
2025-04-21 15:09:32.755658+00:00,10
2025-04-21 15:09:39.676154+00:00,10
2025-04-21 15:09:40.356081+00:00,10
2025-04-21 15:09:41.655200+00:00,10
2025-04-21 15:09:41.815293+00:00,10
2025-04-21 15:09:41.895073+00:00,10
2025-04-21 15:09:41.996167+00:00,10
2025-04-21 15:09:45.155775+00:00,10
2025-04-21 15:09:45.516027+00:00,10
2025-04-21 15:09:45.795832+00:00,10
2025-04-21 15:09:45.916598+00:00,10
2025-04-21 15:09:48.055753+00:00,10
2025-04-21 15:09:48.195970+00:00,10
2025-04-21 15:09:51.035679+00:00,10
2025-04-21 15:09:51.535656+00:00,10
2025-04-21 15:09:53.415999+00:00,10
2025-04-21 15:09:54.237077+00:00,10
2025-04-21 15:09:54.643470+00:00,10
2025-04-21 15:09:55.030805+00:00,10
2025-04-21 15:09:55.336107+00:00,10
2025-04-21 15:09:55.535908+00:00,10
2025-04-21 15:09:56.415861+00:00,10
2025-04-21 15:09:56.915424+00:00,10
2025-04-21 15:09:57.919171+00:00,10
2025-04-21 15:09:58.056038+00:00,10
2025-04-21 15:09:58.334687+00:00,10
2025-04-21 15:09:58.415346+00:00,10
2025-04-21 15:09:58.596113+00:00,10
2025-04-21 15:10:02.275403+00:00,10
2025-04-21 15:10:02.435246+00:00,10
2025-04-21 15:10:02.695552+00:00,10
2025-04-21 15:10:12.695702+00:00,10
2025-04-21 15:10:36.995997+00:00,10
2025-04-21 15:11:48.915173+00:00,10
2025-04-21 15:11:49.074957+00:00,10
2025-04-21 15:11:49.315286+00:00,10
2025-04-21 15:11:49.694561+00:00,10
2025-04-21 15:11:56.078611+00:00,10
2025-04-21 15:11:57.275067+00:00,13
2025-04-21 15:12:26.516087+00:00,13
2025-04-21 15:12:26.578852+00:00,9
2025-04-21 15:12:37.496439+00:00,9
2025-04-21 15:13:23.627178+00:00,9
2025-04-21 15:13:29.596314+00:00,9
2025-04-21 15:13:39.283851+00:00,9
2025-04-21 15:13:56.386769+00:00,9
2025-04-21 15:14:14.674907+00:00,14
2025-04-21 15:14:16.917889+00:00,10
2025-04-21 15:14:19.116182+00:00,10
2025-04-21 15:14:19.395976+00:00,10
2025-04-21 15:14:33.644696+00:00,10
2025-04-21 15:14:54.762366+00:00,10
2025-04-21 15:15:18.615838+00:00,10
2025-04-21 15:15:19.474819+00:00,10
2025-04-21 15:15:24.437551+00:00,10
2025-04-21 15:15:43.917286+00:00,10
2025-04-21 15:15:53.836401+00:00,14
2025-04-21 15:15:56.355513+00:00,14
2025-04-21 15:16:04.934839+00:00,14
2025-04-21 15:16:16.257496+00:00,10
2025-04-21 15:16:18.415774+00:00,10
2025-04-21 15:16:29.783085+00:00,10
2025-04-21 15:16:44.141243+00:00,10
2025-04-21 15:16:51.201236+00:00,10
2025-04-21 15:16:59.018639+00:00,10
2025-04-21 15:17:19.014929+00:00,13
2025-04-21 15:17:33.455267+00:00,13
2025-04-21 15:17:33.495206+00:00,9
2025-04-21 15:17:36.155955+00:00,9
2025-04-21 15:17:51.444672+00:00,9
2025-04-21 15:18:01.057092+00:00,9
2025-04-21 15:18:23.454925+00:00,12
2025-04-21 15:18:23.455287+00:00,8
2025-04-21 15:18:38.314797+00:00,11
2025-04-21 15:18:41.715364+00:00,11
2025-04-21 15:18:41.715758+00:00,8
2025-04-21 15:18:43.076328+00:00,8
2025-04-21 15:18:43.675000+00:00,8
2025-04-21 15:18:53.835315+00:00,8
2025-04-21 15:18:55.234052+00:00,8
2025-04-21 15:18:55.936146+00:00,8
2025-04-21 15:18:56.375860+00:00,8
2025-04-21 15:18:56.755239+00:00,8
2025-04-21 15:18:56.916737+00:00,8
2025-04-21 15:18:56.994961+00:00,8
2025-04-21 15:18:58.274552+00:00,8
2025-04-21 15:19:02.940208+00:00,8
2025-04-21 15:19:13.319924+00:00,8
2025-04-21 15:19:36.737430+00:00,8
2025-04-21 15:19:41.536183+00:00,8
2025-04-21 15:19:51.980937+00:00,8
2025-04-21 15:19:59.282500+00:00,8
2025-04-21 15:20:42.255229+00:00,8
2025-04-21 15:20:44.936050+00:00,8
2025-04-21 15:20:45.938547+00:00,8
2025-04-21 15:20:46.134932+00:00,8
2025-04-21 15:20:46.439018+00:00,8
2025-04-21 15:20:54.735559+00:00,8
2025-04-21 15:20:59.800643+00:00,8
2025-04-21 15:21:17.238773+00:00,8
2025-04-21 15:21:30.635930+00:00,8
2025-04-21 15:21:30.955076+00:00,8
2025-04-21 15:22:04.436336+00:00,8
2025-04-21 15:22:05.315899+00:00,8
2025-04-21 15:22:05.437466+00:00,8
2025-04-21 15:22:05.615690+00:00,8
2025-04-21 15:22:05.935254+00:00,8
2025-04-21 15:22:06.338001+00:00,8
2025-04-21 15:22:07.236413+00:00,8
2025-04-21 15:22:07.914897+00:00,8
2025-04-21 15:22:11.676249+00:00,8
2025-04-21 15:22:12.214601+00:00,8
2025-04-21 15:22:57.275826+00:00,8
2025-04-21 15:23:01.962209+00:00,8
2025-04-21 15:23:04.815026+00:00,9
2025-04-21 15:23:05.315248+00:00,9
2025-04-21 15:23:07.995798+00:00,9
2025-04-21 15:23:11.076649+00:00,9
2025-04-21 15:23:11.655125+00:00,9
2025-04-21 15:23:14.861136+00:00,9
2025-04-21 15:23:15.914733+00:00,9
2025-04-21 15:23:17.935011+00:00,9
2025-04-21 15:23:18.716870+00:00,9
2025-04-21 15:23:36.255553+00:00,9
2025-04-21 15:23:36.635204+00:00,9
2025-04-21 15:23:42.117340+00:00,9
2025-04-21 15:23:42.236151+00:00,8
2025-04-21 15:23:54.575929+00:00,12
2025-04-21 15:23:54.576273+00:00,8
2025-04-21 15:23:56.575424+00:00,8
2025-04-21 15:25:15.815860+00:00,8
2025-04-21 15:25:43.304032+00:00,8
2025-04-21 15:25:49.849063+00:00,8
2025-04-21 15:25:55.077230+00:00,8
2025-04-21 15:25:56.455896+00:00,8
2025-04-21 15:26:18.836083+00:00,8
2025-04-21 15:26:19.035875+00:00,8
2025-04-21 15:26:19.096222+00:00,8
2025-04-21 15:26:21.556036+00:00,8
2025-04-21 15:26:22.716426+00:00,8
2025-04-21 15:26:30.219751+00:00,11
2025-04-21 15:26:30.239447+00:00,8
2025-04-21 15:26:33.275129+00:00,8
2025-04-21 15:26:42.515375+00:00,8
2025-04-21 15:26:43.936733+00:00,8
2025-04-21 15:27:15.095506+00:00,11
2025-04-21 15:27:17.974860+00:00,11
2025-04-21 15:27:29.436489+00:00,11
2025-04-21 15:27:29.436888+00:00,8
2025-04-21 15:27:29.636371+00:00,8
2025-04-21 15:27:30.035749+00:00,8
2025-04-21 15:27:30.335961+00:00,8
2025-04-21 15:28:20.278477+00:00,8
2025-04-21 15:28:20.815116+00:00,8
2025-04-21 15:28:23.997611+00:00,8
2025-04-21 15:28:24.396607+00:00,8
2025-04-21 15:28:42.039883+00:00,8
2025-04-21 15:28:43.595625+00:00,8
2025-04-21 15:28:45.976081+00:00,8
2025-04-21 15:28:46.915620+00:00,8
2025-04-21 15:28:47.814360+00:00,8
2025-04-21 15:28:48.535800+00:00,8
2025-04-21 15:28:54.036769+00:00,8
2025-04-21 15:28:58.376182+00:00,8
2025-04-21 15:29:00.375281+00:00,8
2025-04-21 15:29:01.236713+00:00,8
2025-04-21 15:29:06.568002+00:00,8
2025-04-21 15:29:26.177236+00:00,8
2025-04-21 15:29:36.661656+00:00,8
2025-04-21 15:29:45.696983+00:00,8
2025-04-21 15:30:00.180647+00:00,8
2025-04-21 15:30:07.795463+00:00,8
2025-04-21 15:30:08.355465+00:00,8
2025-04-21 15:30:16.816623+00:00,8
2025-04-21 15:30:29.856937+00:00,10
2025-04-21 15:30:29.857267+00:00,8
2025-04-21 15:30:30.775467+00:00,9
2025-04-21 15:30:35.614680+00:00,9
2025-04-21 15:30:35.895706+00:00,9
2025-04-21 15:30:35.915987+00:00,8
2025-04-21 15:30:36.155573+00:00,8
2025-04-21 15:30:36.695265+00:00,8
2025-04-21 15:30:39.835654+00:00,8
2025-04-21 15:31:09.656790+00:00,8
2025-04-21 15:31:44.096902+00:00,8
2025-04-21 15:32:25.095726+00:00,10
2025-04-21 15:32:25.096095+00:00,8
2025-04-21 15:32:41.815650+00:00,8
2025-04-21 15:32:43.175437+00:00,8
2025-04-21 15:32:49.582098+00:00,8
2025-04-21 15:33:20.836531+00:00,8
2025-04-21 15:34:44.300426+00:00,8
2025-04-21 15:34:50.886373+00:00,8
2025-04-21 15:34:55.644563+00:00,8
2025-04-21 15:34:56.615381+00:00,8
2025-04-21 15:35:02.575959+00:00,8
2025-04-21 15:35:12.475193+00:00,8
2025-04-21 15:35:16.255086+00:00,8
2025-04-21 15:35:32.486385+00:00,8
2025-04-21 15:35:43.355236+00:00,8
2025-04-21 15:35:48.216668+00:00,8
2025-04-21 15:35:50.756331+00:00,8
2025-04-21 15:35:51.915830+00:00,8
2025-04-21 15:36:00.416394+00:00,8
2025-04-21 15:36:05.258155+00:00,8
2025-04-21 15:36:06.339983+00:00,8
2025-04-21 15:36:14.061856+00:00,8
2025-04-21 15:36:20.276122+00:00,8
2025-04-21 15:36:20.554545+00:00,8
2025-04-21 15:36:33.680657+00:00,8
2025-04-21 15:36:57.155256+00:00,8
2025-04-21 15:36:59.055974+00:00,12
2025-04-21 15:36:59.056301+00:00,8
2025-04-21 15:37:01.775899+00:00,8
2025-04-21 15:37:01.915434+00:00,8
2025-04-21 15:37:12.217935+00:00,8
2025-04-21 15:37:18.437470+00:00,8
2025-04-21 15:37:18.941343+00:00,10
2025-04-21 15:37:18.941668+00:00,10
2025-04-21 15:37:23.514813+00:00,10
2025-04-21 15:37:23.654498+00:00,8
2025-04-21 15:37:30.801243+00:00,8
2025-04-21 15:37:47.744323+00:00,8
2025-04-21 15:37:58.374622+00:00,8
2025-04-21 15:38:01.916313+00:00,8
2025-04-21 15:38:02.536824+00:00,8
2025-04-21 15:39:21.357231+00:00,8
2025-04-21 15:39:39.623011+00:00,8
2025-04-21 15:39:57.273329+00:00,8
2025-04-21 15:40:03.842290+00:00,8
2025-04-21 15:40:05.936655+00:00,8
2025-04-21 15:40:09.495413+00:00,8
2025-04-21 15:40:09.802364+00:00,8
2025-04-21 15:41:09.156918+00:00,8
2025-04-21 15:41:23.036941+00:00,8
2025-04-21 15:41:27.216604+00:00,8
2025-04-21 15:41:27.416182+00:00,8
2025-04-21 15:41:29.501202+00:00,8
2025-04-21 15:41:37.030276+00:00,8
2025-04-21 15:41:39.436215+00:00,8
2025-04-21 15:41:43.735606+00:00,8
2025-04-21 15:42:11.137225+00:00,8
2025-04-21 15:42:25.689211+00:00,8
2025-04-21 15:42:35.683568+00:00,8
2025-04-21 15:42:39.635885+00:00,8
2025-04-21 15:43:06.285770+00:00,8
2025-04-21 15:43:07.435658+00:00,8
2025-04-21 15:43:20.195204+00:00,11
2025-04-21 15:43:28.696444+00:00,11
2025-04-21 15:43:28.696843+00:00,8
2025-04-21 15:43:34.745300+00:00,10
2025-04-21 15:43:34.988750+00:00,8
2025-04-21 15:43:38.676873+00:00,8
2025-04-21 15:43:55.080946+00:00,8
2025-04-21 15:43:55.756073+00:00,8
2025-04-21 15:43:59.856552+00:00,8
2025-04-21 15:44:04.155390+00:00,8
2025-04-21 15:44:04.275954+00:00,8
2025-04-21 15:44:04.356987+00:00,8
2025-04-21 15:44:06.896768+00:00,8
